Date,Strontia Springs Outflow (cfs),"Adjusted turbidity, Upstream Strontia",Marston WTP Outflow (cfs),"Adjusted TP, MS Above Conf.",Roberts Tunnel Flowrate (cfs),"Adjusted TOC, SP Below Chatfield",South Platte Above Cheesman Flowrate (cfs),"Adjusted turbidity, SP Below Chatfield","Adjusted turbidity, NF Above Conf.","Adjusted TP, Downstream Strontia","Adjusted TOC, NF Above Conf.","Adjusted TP, NF Above Conf.","Adjusted turbidity, MS Above Conf.",FORMATTED_ENTRY
7/2/2019,6.957497370876951,1.0943014101655377,6.122907805936653,0.021528117570698987,2.0,2.167187338542565,6.602587892189336,2.2699993530800238,0.4891490130617241,1.0049793476452,0.34079858772310034,0.019129274925735688,0.26970346216791274,0.6931471805599453
7/2/2019,6.957497370876951,1.0943014101655377,6.122907805936653,0.021528117570698987,2.0,2.167187338542565,6.602587892189336,2.2699993530800238,0.4891490130617241,1.0049793476452,0.34079858772310034,0.019129274925735688,0.26970346216791274,0.6931471805599453
7/9/2019,6.9363427358340495,1.1490838529946321,9.89343216482531,0.021658558831015817,2.0,2.130961638644333,6.784457062637643,2.537300539742974,0.40041509678405823,1.0041132116672378,0.3252057938350799,0.015072627891550474,0.8551362842693979,0.6931471805599453
7/9/2019,6.9363427358340495,1.1490838529946321,9.89343216482531,0.021658558831015817,2.0,2.130961638644333,6.784457062637643,2.537300539742974,0.40041509678405823,1.0041132116672378,0.3252057938350799,0.015072627891550474,0.8551362842693979,0.0
7/16/2019,6.687108607866515,1.2996317690770893,9.841239759298622,0.023529662226546875,2.0,2.037946574388899,6.559615237493242,2.7822088588685205,0.671795510412184,1.0031575200421081,0.22324989552306182,0.009805880138356688,1.3546011198473062,0.6931471805599453
7/16/2019,6.687108607866515,1.2996317690770893,9.841239759298622,0.023529662226546875,2.0,2.037946574388899,6.559615237493242,2.7822088588685205,0.671795510412184,1.0031575200421081,0.22324989552306182,0.009805880138356688,1.3546011198473062,0.6931471805599453
7/16/2019,6.687108607866515,1.2996317690770893,9.841239759298622,0.023529662226546875,2.0,2.037946574388899,6.559615237493242,2.7822088588685205,0.671795510412184,1.0031575200421081,0.22324989552306182,0.009805880138356688,1.3546011198473062,0.6931471805599453
7/16/2019,6.687108607866515,1.2996317690770893,9.841239759298622,0.023529662226546875,2.0,2.037946574388899,6.559615237493242,2.7822088588685205,0.671795510412184,1.0031575200421081,0.22324989552306182,0.009805880138356688,1.3546011198473062,0.6931471805599453
7/16/2019,6.687108607866515,1.2996317690770893,9.841239759298622,0.023529662226546875,2.0,2.037946574388899,6.559615237493242,2.7822088588685205,0.671795510412184,1.0031575200421081,0.22324989552306182,0.009805880138356688,1.3546011198473062,0.0
7/23/2019,5.983936280687191,1.4852377296126775,9.353608929178085,0.02741736561935597,2.0,1.9215772995442717,6.257667587882639,2.9494989147401007,0.984746263389324,1.0023457110644947,0.0840785882392496,0.004512229793244132,1.6787159141777521,1.0986122886681098
7/24/2019,5.976350909297934,1.5104477177900941,9.848350115628506,0.02816665859155597,2.0,1.9072694794265517,6.340359303727752,2.9627761310784044,1.016414247567069,1.0022664796123473,0.06878366131340892,0.003882288372373394,1.7068536196898803,2.302585092994046
7/24/2019,5.976350909297934,1.5104477177900941,9.848350115628506,0.02816665859155597,2.0,1.9072694794265517,6.340359303727752,2.9627761310784044,1.016414247567069,1.0022664796123473,0.06878366131340892,0.003882288372373394,1.7068536196898803,0.6931471805599453
7/24/2019,5.976350909297934,1.5104477177900941,9.848350115628506,0.02816665859155597,2.0,1.9072694794265517,6.340359303727752,2.9627761310784044,1.016414247567069,1.0022664796123473,0.06878366131340892,0.003882288372373394,1.7068536196898803,1.0986122886681098
7/24/2019,5.976350909297934,1.5104477177900941,9.848350115628506,0.02816665859155597,2.0,1.9072694794265517,6.340359303727752,2.9627761310784044,1.016414247567069,1.0022664796123473,0.06878366131340892,0.003882288372373394,1.7068536196898803,1.0986122886681098
7/26/2019,6.437751649736401,1.5600297674870094,8.10246875958186,0.029809853029612164,2.0,1.8805567952764035,6.343880434126331,2.9825272122490403,1.0725572147722018,1.0021357457675935,0.04234802618521059,0.0027185281290309435,1.7531669218300296,1.0986122886681098
7/30/2019,5.75890177387728,1.6561904242438186,9.814784765851975,0.03367119874824255,2.0,1.8351172787275047,6.19644412779452,2.9963233446658153,1.1604001556598746,1.0019852395958269,0.007626123008450725,0.0007770076208981832,1.8110815301612857,1.0986122886681098
