Date ,Waterton Gage (cfs),"Temp Ch, C (high) ","Chatfield, Low Temp (C)","Waterton Gage, High Water Temp (C)","Waterton Gage, Low Water Temp (C)"
1/18/2020,38.9,6.7,-10.0,7.08289,-2.8653
1/19/2020,40.4,8.3,-7.8,8.036010000000001,-1.5547600000000004
1/20/2020,49.5,10.6,-2.8,9.40612,1.42374
1/21/2020,35.3,10.6,-2.8,9.40612,1.42374
1/22/2020,33.7,12.2,-6.1,10.35924,-0.5420699999999998
1/23/2020,31.2,6.1,-5.0,6.72547,0.11319999999999997
1/24/2020,39.8,6.1,-5.0,6.72547,0.11319999999999997
1/25/2020,31.8,12.2,-1.7,10.35924,2.07901
1/26/2020,32.0,12.2,-1.7,10.35924,2.07901
1/27/2020,74.5,4.4,-7.2,5.71278,-1.19734
1/28/2020,36.1,8.9,-5.6,8.39343,-0.24421999999999988
1/29/2020,42.6,6.7,-9.4,7.08289,-2.5078800000000006
1/30/2020,35.2,7.2,-9.4,7.380739999999999,-2.5078800000000006
1/31/2020,35.7,11.7,-5.0,10.06139,0.11319999999999997
2/1/2020,38.3,20.6,3.3,15.36312,5.05751
2/2/2020,35.8,21.7,-2.8,16.01839,1.42374
2/3/2020,42.2,-2.2,-12.8,1.7811599999999999,-4.53326
2/4/2020,41.3,-7.8,-23.3,-1.5547600000000004,-10.788110000000001
2/5/2020,41.9,-2.8,-15.6,1.42374,-6.201220000000001
2/6/2020,46.2,4.4,-6.1,5.71278,-0.5420699999999998
2/7/2020,49.9,-2.8,-13.3,1.42374,-4.831110000000001
2/8/2020,50.1,7.8,-6.1,7.738160000000001,-0.5420699999999998
2/9/2020,47.3,-2.2,-15.6,1.7811599999999999,-6.201220000000001
2/10/2020,48.8,-1.7,-15.6,2.07901,-6.201220000000001
2/11/2020,52.7,3.3,-14.4,5.05751,-5.4863800000000005
2/12/2020,44.9,1.7,-15.6,4.10439,-6.201220000000001
2/13/2020,44.5,3.3,-15.6,5.05751,-6.201220000000001
2/14/2020,43.1,12.8,-9.4,10.716660000000001,-2.5078800000000006
2/15/2020,34.6,5.0,-11.1,6.0702,-3.5205699999999998
2/16/2020,31.8,12.2,-7.2,10.35924,-1.19734
2/17/2020,27.6,10.6,-7.2,9.40612,-1.19734
2/18/2020,26.9,0.6,-13.9,3.4491199999999997,-5.18853
2/19/2020,42.0,-4.4,-22.2,0.4706199999999998,-10.13284
2/20/2020,42.6,1.1,-20.6,3.74697,-9.179720000000001
2/21/2020,43.5,12.2,-3.3,10.35924,1.12589
2/22/2020,34.8,15.6,0.6,12.38462,3.4491199999999997
2/23/2020,30.8,5.0,-2.2,6.0702,1.7811599999999999
2/24/2020,30.1,3.3,-10.0,5.05751,-2.8653
2/25/2020,31.4,-3.9,-12.2,0.7684699999999998,-4.175839999999999
2/26/2020,47.2,-17.8,-17.8,-7.511760000000001,-7.511760000000001
2/27/2020,56.8,10.0,-9.4,9.0487,-2.5078800000000006
2/28/2020,32.2,13.9,-1.1,11.371929999999999,2.4364299999999997
2/29/2020,29.9,13.3,2.2,11.01451,4.40224
3/1/2020,31.5,8.9,-7.2,8.39343,-1.19734
3/2/2020,32.6,12.2,-6.1,10.35924,-0.5420699999999998
3/3/2020,31.9,15.6,-0.6,12.38462,2.73428
3/4/2020,32.5,-17.8,-17.8,-7.511760000000001,-7.511760000000001
3/5/2020,33.3,11.7,-4.4,10.06139,0.4706199999999998
3/6/2020,33.9,19.4,4.4,14.648279999999998,5.71278
3/7/2020,34.1,20.0,2.2,15.0057,4.40224
3/8/2020,34.7,21.1,1.7,15.66097,4.10439
3/9/2020,37.4,14.4,2.2,11.66978,4.40224
3/10/2020,35.5,17.2,-3.3,13.337739999999998,1.12589
3/11/2020,33.8,21.1,-1.7,15.66097,2.07901
3/12/2020,33.3,11.1,-2.2,9.70397,1.7811599999999999
3/13/2020,33.7,7.2,-2.8,7.380739999999999,1.42374
3/14/2020,32.8,9.4,-3.3,8.69128,1.12589
3/15/2020,32.8,12.2,-1.1,10.35924,2.4364299999999997
3/16/2020,32.9,18.9,0.6,14.35043,3.4491199999999997
3/17/2020,33.4,13.3,3.3,11.01451,5.05751
3/18/2020,33.6,19.4,2.2,14.648279999999998,4.40224
3/19/2020,37.9,2.2,-5.6,4.40224,-0.24421999999999988
3/20/2020,35.6,-1.1,-9.4,2.4364299999999997,-2.5078800000000006
3/21/2020,35.4,9.4,-6.7,8.69128,-0.8994900000000001
3/22/2020,36.1,12.2,-2.2,10.35924,1.7811599999999999
3/23/2020,28.7,13.3,-2.8,11.01451,1.42374
3/24/2020,21.5,17.2,1.7,13.337739999999998,4.10439
3/25/2020,20.6,16.1,-0.6,12.68247,2.73428
3/26/2020,20.6,11.7,0.6,10.06139,3.4491199999999997
3/27/2020,21.3,5.6,-7.8,6.427619999999999,-1.5547600000000004
3/28/2020,22.6,8.3,-6.7,8.036010000000001,-0.8994900000000001
3/29/2020,21.0,13.3,-2.2,11.01451,1.7811599999999999
3/30/2020,22.1,12.8,-1.1,10.716660000000001,2.4364299999999997
3/31/2020,21.8,18.9,1.7,14.35043,4.10439
4/1/2020,25.0,21.7,-0.6,16.01839,2.73428
4/2/2020,26.5,5.6,-7.2,6.427619999999999,-1.19734
4/3/2020,25.6,3.9,-3.9,5.41493,0.7684699999999998
4/4/2020,24.4,15.0,-6.7,12.027199999999999,-0.8994900000000001
4/5/2020,25.1,22.8,3.9,16.67366,5.41493
4/6/2020,25.5,22.8,5.0,16.67366,6.0702
4/7/2020,25.5,23.3,3.3,16.971510000000002,5.05751
4/8/2020,25.3,21.1,1.7,15.66097,4.10439
4/9/2020,25.4,12.8,0.6,10.716660000000001,3.4491199999999997
4/10/2020,25.4,21.7,5.6,16.01839,6.427619999999999
4/11/2020,25.5,20.6,-6.7,15.36312,-0.8994900000000001
4/12/2020,26.7,-3.9,-8.9,0.7684699999999998,-2.21003
4/13/2020,25.5,-5.0,-15.0,0.11319999999999997,-5.8438
4/14/2020,24.4,7.2,-8.9,7.380739999999999,-2.21003
4/15/2020,23.8,12.2,-2.8,10.35924,1.42374
4/16/2020,26.3,-2.2,-12.8,1.7811599999999999,-4.53326
4/17/2020,24.8,12.8,-8.3,10.716660000000001,-1.8526100000000008
4/18/2020,25.5,13.9,1.1,11.371929999999999,3.74697
4/19/2020,25.5,15.6,2.2,12.38462,4.40224
4/20/2020,26.9,17.8,2.8,13.69516,4.75966
4/21/2020,28.1,17.2,6.1,13.337739999999998,6.72547
4/22/2020,27.2,17.8,5.0,13.69516,6.0702
4/23/2020,27.3,19.4,1.7,14.648279999999998,4.10439
4/24/2020,32.0,13.9,1.1,11.371929999999999,3.74697
4/25/2020,27.3,13.3,5.0,11.01451,6.0702
4/26/2020,27.2,21.7,7.8,16.01839,7.738160000000001
4/27/2020,25.3,25.0,7.2,17.9842,7.380739999999999
4/28/2020,23.5,23.9,2.2,17.32893,4.40224
4/29/2020,23.8,21.7,6.1,16.01839,6.72547
4/30/2020,23.9,27.8,9.4,19.65216,8.69128
5/1/2020,23.8,-17.8,-17.8,-7.511760000000001,-7.511760000000001
5/2/2020,24.9,-17.8,-17.8,-7.511760000000001,-7.511760000000001
5/3/2020,27.0,28.3,3.3,19.95001,5.05751
5/4/2020,22.4,23.9,0.0,17.32893,3.0917
5/5/2020,24.1,21.7,1.7,16.01839,4.10439
5/6/2020,21.9,22.2,8.3,16.31624,8.036010000000001
5/7/2020,21.5,23.3,2.2,16.971510000000002,4.40224
5/8/2020,21.1,17.2,1.1,13.337739999999998,3.74697
5/9/2020,20.6,16.7,-1.1,13.03989,2.4364299999999997
5/10/2020,20.6,16.7,-0.6,13.03989,2.73428
5/11/2020,21.5,13.3,2.8,11.01451,4.75966
5/12/2020,22.1,21.1,5.6,15.66097,6.427619999999999
5/13/2020,21.3,26.7,8.9,18.99689,8.39343
5/14/2020,23.9,23.3,8.9,16.971510000000002,8.39343
5/15/2020,49.5,20.6,8.3,15.36312,8.036010000000001
5/16/2020,64.3,21.1,5.6,15.66097,6.427619999999999
5/17/2020,64.1,25.0,8.3,17.9842,8.036010000000001
5/18/2020,63.8,31.1,8.3,21.61797,8.036010000000001
5/19/2020,63.1,33.3,12.8,22.92851,10.716660000000001
5/20/2020,63.1,28.9,5.6,20.30743,6.427619999999999
5/21/2020,62.3,24.4,7.8,17.62678,7.738160000000001
5/22/2020,73.9,29.4,7.2,20.60528,7.380739999999999
5/23/2020,65.3,22.8,6.1,16.67366,6.72547
5/24/2020,70.4,13.3,4.4,11.01451,5.71278
5/25/2020,71.0,17.2,4.4,13.337739999999998,5.71278
5/26/2020,66.2,24.4,11.1,17.62678,9.70397
5/27/2020,66.0,26.7,10.0,18.99689,9.0487
5/28/2020,66.9,26.7,10.0,18.99689,9.0487
5/29/2020,68.1,31.7,15.0,21.97539,12.027199999999999
5/30/2020,67.5,28.3,13.9,19.95001,11.371929999999999
5/31/2020,67.9,29.4,12.8,20.60528,10.716660000000001
6/1/2020,69.2,31.7,18.3,21.97539,13.99301
6/2/2020,69.6,30.0,13.9,20.962699999999998,11.371929999999999
6/3/2020,88.0,30.0,13.9,20.962699999999998,11.371929999999999
6/4/2020,67.1,31.1,17.8,21.61797,13.69516
6/5/2020,65.1,34.4,18.3,23.583779999999997,13.99301
6/6/2020,63.9,31.1,11.1,21.61797,9.70397
6/7/2020,63.6,32.2,7.8,22.27324,7.738160000000001
6/8/2020,63.4,25.6,5.0,18.341620000000002,6.0702
6/9/2020,70.1,18.9,6.1,14.35043,6.72547
6/10/2020,64.6,23.9,8.3,17.32893,8.036010000000001
6/11/2020,63.1,26.7,11.1,18.99689,9.70397
6/12/2020,66.2,31.7,12.8,21.97539,10.716660000000001
6/13/2020,64.4,31.1,11.7,21.61797,10.06139
6/14/2020,69.5,32.8,13.9,22.63066,11.371929999999999
6/15/2020,66.9,33.9,15.0,23.28593,12.027199999999999
6/16/2020,65.3,33.9,11.7,23.28593,10.06139
6/17/2020,74.6,35.0,7.8,23.9412,7.738160000000001
6/18/2020,70.0,20.6,11.1,15.36312,9.70397
6/19/2020,70.3,19.4,5.6,14.648279999999998,6.427619999999999
6/20/2020,66.2,30.0,6.7,20.962699999999998,7.08289
6/21/2020,72.0,26.7,9.4,18.99689,8.69128
6/22/2020,65.9,27.2,12.8,19.29474,10.716660000000001
6/23/2020,66.3,29.4,14.4,20.60528,11.66978
6/24/2020,67.3,32.2,16.1,22.27324,12.68247
6/25/2020,66.0,32.8,11.7,22.63066,10.06139
6/26/2020,66.1,28.3,11.7,19.95001,10.06139
6/27/2020,66.2,32.8,11.1,22.63066,9.70397
6/28/2020,95.3,30.6,13.3,21.32012,11.01451
6/29/2020,124.0,32.8,13.3,22.63066,11.01451
6/30/2020,125.0,29.4,10.6,20.60528,9.40612
7/1/2020,124.0,30.6,10.0,21.32012,9.0487
7/2/2020,124.0,35.0,12.2,23.9412,10.35924
7/3/2020,124.0,29.4,18.3,20.60528,13.99301
7/4/2020,123.0,30.6,11.1,21.32012,9.70397
7/5/2020,123.0,32.2,17.2,22.27324,13.337739999999998
7/6/2020,126.0,34.4,18.9,23.583779999999997,14.35043
7/7/2020,89.2,35.0,13.9,23.9412,11.371929999999999
7/8/2020,63.4,34.4,15.6,23.583779999999997,12.38462
7/9/2020,63.5,32.8,13.3,22.63066,11.01451
7/10/2020,63.5,37.2,13.9,25.25174,11.371929999999999
7/11/2020,62.3,34.4,17.8,23.583779999999997,13.69516
7/12/2020,62.4,35.0,18.9,23.9412,14.35043
7/13/2020,62.3,36.1,18.3,24.59647,13.99301
7/14/2020,65.6,23.9,13.3,17.32893,11.01451
7/15/2020,68.3,25.0,16.7,17.9842,13.03989
7/16/2020,64.3,32.8,15.0,22.63066,12.027199999999999
7/17/2020,75.6,33.9,15.0,23.28593,12.027199999999999
7/18/2020,67.3,35.0,17.2,23.9412,13.337739999999998
7/19/2020,67.3,31.1,17.2,21.61797,13.337739999999998
7/20/2020,67.1,33.3,15.0,22.92851,12.027199999999999
7/21/2020,66.0,26.7,10.6,18.99689,9.40612
7/22/2020,64.0,34.4,14.4,23.583779999999997,11.66978
7/23/2020,64.2,31.7,19.4,21.97539,14.648279999999998
7/24/2020,66.0,31.7,17.2,21.97539,13.337739999999998
7/25/2020,66.6,29.4,16.7,20.60528,13.03989
7/26/2020,66.5,27.8,13.9,19.65216,11.371929999999999
7/27/2020,68.5,29.4,14.4,20.60528,11.66978
7/28/2020,68.9,28.9,16.7,20.30743,13.03989
7/29/2020,68.5,33.3,13.9,22.92851,11.371929999999999
7/30/2020,90.0,26.1,10.6,18.639470000000003,9.40612
7/31/2020,118.0,30.0,13.9,20.962699999999998,11.371929999999999
8/1/2020,110.0,31.1,13.9,21.61797,11.371929999999999
8/2/2020,129.0,28.9,11.7,20.30743,10.06139
8/3/2020,159.0,30.6,14.4,21.32012,11.66978
8/4/2020,183.0,30.6,14.4,21.32012,11.66978
8/5/2020,188.0,33.3,17.8,22.92851,13.69516
8/6/2020,208.0,33.3,14.4,22.92851,11.66978
8/7/2020,232.0,35.0,13.3,23.9412,11.01451
8/8/2020,234.0,33.9,16.7,23.28593,13.03989
8/9/2020,229.0,35.6,13.9,24.29862,11.371929999999999
8/10/2020,211.0,34.4,14.4,23.583779999999997,11.66978
8/11/2020,138.0,33.9,12.2,23.28593,10.35924
8/12/2020,80.5,32.8,16.7,22.63066,13.03989
8/13/2020,63.8,35.0,15.0,23.9412,12.027199999999999
8/14/2020,62.8,33.9,12.2,23.28593,10.35924
8/15/2020,64.0,33.3,16.1,22.92851,12.68247
8/16/2020,63.4,33.9,12.2,23.28593,10.35924
8/17/2020,63.3,34.4,16.7,23.583779999999997,13.03989
8/18/2020,66.9,35.6,16.7,24.29862,13.03989
8/19/2020,68.6,33.9,12.2,23.28593,10.35924
8/20/2020,68.4,32.2,12.8,22.27324,10.716660000000001
8/21/2020,66.0,32.8,15.0,22.63066,12.027199999999999
8/22/2020,64.1,33.9,17.2,23.28593,13.337739999999998
8/23/2020,63.8,33.9,19.4,23.28593,14.648279999999998
8/24/2020,66.4,33.9,20.6,23.28593,15.36312
8/25/2020,65.6,35.0,20.0,23.9412,15.0057
8/26/2020,62.7,32.8,16.7,22.63066,13.03989
8/27/2020,64.8,34.4,15.6,23.583779999999997,12.38462
8/28/2020,65.2,25.0,12.2,17.9842,10.35924
8/29/2020,65.1,-17.8,-17.8,-7.511760000000001,-7.511760000000001
8/30/2020,65.0,31.1,5.6,21.61797,6.427619999999999
8/31/2020,67.6,-17.8,-17.8,-7.511760000000001,-7.511760000000001
9/1/2020,66.4,26.1,10.6,18.639470000000003,9.40612
9/2/2020,65.8,32.2,10.0,22.27324,9.0487
9/3/2020,63.5,30.6,8.3,21.32012,8.036010000000001
9/4/2020,63.7,31.1,14.4,21.61797,11.66978
9/5/2020,63.7,37.2,15.0,25.25174,12.027199999999999
9/6/2020,63.2,36.1,12.8,24.59647,10.716660000000001
9/7/2020,64.8,36.1,1.7,24.59647,4.10439
9/8/2020,72.2,2.2,-1.1,4.40224,2.4364299999999997
9/9/2020,71.8,3.9,-0.6,5.41493,2.73428
9/10/2020,70.3,11.1,1.7,9.70397,4.10439
9/11/2020,69.0,21.1,5.0,15.66097,6.0702
9/12/2020,65.7,26.7,15.6,18.99689,12.38462
9/13/2020,64.1,28.3,10.0,19.95001,9.0487
9/14/2020,64.6,30.0,15.0,20.962699999999998,12.027199999999999
9/15/2020,64.4,29.4,10.6,20.60528,9.40612
9/16/2020,55.4,22.8,8.3,16.67366,8.036010000000001
9/17/2020,35.8,29.4,7.2,20.60528,7.380739999999999
9/18/2020,34.5,26.7,10.0,18.99689,9.0487
9/19/2020,34.9,31.1,13.9,21.61797,11.371929999999999
9/20/2020,34.8,27.8,12.2,19.65216,10.35924
9/21/2020,31.0,30.0,13.9,20.962699999999998,11.371929999999999
9/22/2020,24.0,28.9,13.9,20.30743,11.371929999999999
9/23/2020,19.4,28.3,11.1,19.95001,9.70397
9/24/2020,17.4,31.7,13.9,21.97539,11.371929999999999
9/25/2020,17.5,31.1,10.0,21.61797,9.0487
9/26/2020,17.9,31.7,5.6,21.97539,6.427619999999999
9/27/2020,19.2,11.7,3.3,10.06139,5.05751
9/28/2020,19.6,16.1,3.9,12.68247,5.41493
9/29/2020,18.0,26.7,8.3,18.99689,8.036010000000001
9/30/2020,18.4,22.2,3.3,16.31624,5.05751
10/1/2020,20.2,18.9,5.0,14.35043,6.0702
10/2/2020,18.8,22.2,3.3,16.31624,5.05751
10/3/2020,17.9,18.9,7.2,14.35043,7.380739999999999
10/4/2020,18.4,28.3,6.1,19.95001,6.72547
10/5/2020,18.2,27.8,10.0,19.65216,9.0487
10/6/2020,17.8,30.0,11.7,20.962699999999998,10.06139
10/7/2020,19.7,27.8,7.2,19.65216,7.380739999999999
10/8/2020,19.1,28.3,7.2,19.95001,7.380739999999999
10/9/2020,19.1,28.3,7.8,19.95001,7.738160000000001
10/10/2020,19.1,28.3,7.8,19.95001,7.738160000000001
10/11/2020,19.3,26.1,-2.8,18.639470000000003,1.42374
10/12/2020,31.6,25.0,-1.1,17.9842,2.4364299999999997
10/13/2020,25.0,13.9,10.0,11.371929999999999,9.0487
10/14/2020,23.8,28.3,1.7,19.95001,4.10439
10/15/2020,20.6,12.8,-4.4,10.716660000000001,0.4706199999999998
10/16/2020,20.8,21.7,-3.9,16.01839,0.7684699999999998
10/17/2020,20.9,23.3,-3.9,16.971510000000002,0.7684699999999998
10/18/2020,22.9,9.4,-2.8,8.69128,1.42374
10/19/2020,25.4,22.2,0.6,16.31624,3.4491199999999997
10/20/2020,28.0,20.6,0.0,15.36312,3.0917
10/21/2020,22.4,23.3,2.2,16.971510000000002,4.40224
10/22/2020,20.4,23.3,-5.6,16.971510000000002,-0.24421999999999988
10/23/2020,20.6,0.6,-7.8,3.4491199999999997,-1.5547600000000004
10/24/2020,20.6,16.1,-10.6,12.68247,-3.2227200000000003
10/25/2020,21.1,-9.4,-13.3,-2.5078800000000006,-4.831110000000001
10/26/2020,21.4,-6.7,-16.7,-0.8994900000000001,-6.856490000000001
10/27/2020,25.6,7.8,-6.1,7.738160000000001,-0.5420699999999998
10/28/2020,20.6,12.2,-4.4,10.35924,0.4706199999999998
10/29/2020,23.5,20.0,-2.2,15.0057,1.7811599999999999
10/30/2020,22.5,19.4,2.2,14.648279999999998,4.40224
10/31/2020,20.5,15.0,-4.4,12.027199999999999,0.4706199999999998
11/1/2020,20.6,23.9,-3.3,17.32893,1.12589
11/2/2020,20.6,25.0,8.9,17.9842,8.39343
11/3/2020,21.2,26.7,5.6,18.99689,6.427619999999999
11/4/2020,23.1,23.9,7.2,17.32893,7.380739999999999
11/5/2020,23.7,25.6,7.8,18.341620000000002,7.738160000000001
11/6/2020,23.4,23.3,7.2,16.971510000000002,7.380739999999999
11/7/2020,23.7,22.8,10.6,16.67366,9.40612
11/8/2020,23.8,15.0,6.7,12.027199999999999,7.08289
11/9/2020,24.8,2.8,-8.3,4.75966,-1.8526100000000008
11/10/2020,23.7,8.3,-6.1,8.036010000000001,-0.5420699999999998
11/11/2020,23.7,8.9,-8.9,8.39343,-2.21003
11/12/2020,23.8,8.9,-5.6,8.39343,-0.24421999999999988
11/13/2020,23.7,16.7,2.8,13.03989,4.75966
11/14/2020,23.8,9.4,-10.6,8.69128,-3.2227200000000003
11/15/2020,23.3,15.6,-6.7,12.38462,-0.8994900000000001
11/16/2020,22.6,19.4,-0.6,14.648279999999998,2.73428
11/17/2020,22.4,24.4,3.9,17.62678,5.41493
11/18/2020,22.3,23.9,0.6,17.32893,3.4491199999999997
11/19/2020,22.2,18.3,-2.8,13.99301,1.42374
11/20/2020,21.2,12.2,-5.6,10.35924,-0.24421999999999988
11/21/2020,19.3,8.9,-7.8,8.39343,-1.5547600000000004
11/22/2020,22.2,8.3,-3.9,8.036010000000001,0.7684699999999998
11/23/2020,21.9,18.9,-2.2,14.35043,1.7811599999999999
11/24/2020,23.5,3.9,-6.1,5.41493,-0.5420699999999998
11/25/2020,22.2,10.0,-5.0,9.0487,0.11319999999999997
11/26/2020,22.3,8.3,-4.4,8.036010000000001,0.4706199999999998
11/27/2020,22.3,7.2,-5.6,7.380739999999999,-0.24421999999999988
11/28/2020,26.3,13.9,-8.3,11.371929999999999,-1.8526100000000008
11/29/2020,23.9,13.9,-8.3,11.371929999999999,-1.8526100000000008
11/30/2020,34.4,3.9,-1.1,5.41493,2.4364299999999997
12/1/2020,26.6,4.4,-10.0,5.71278,-2.8653
12/2/2020,27.6,6.1,-9.4,6.72547,-2.5078800000000006
12/3/2020,40.5,8.9,-3.9,8.39343,0.7684699999999998
12/4/2020,57.6,13.3,-3.3,11.01451,1.12589
12/5/2020,33.0,11.7,-2.2,10.06139,1.7811599999999999
12/6/2020,27.4,15.6,-1.1,12.38462,2.4364299999999997
12/7/2020,32.3,15.6,-1.1,12.38462,2.4364299999999997
12/8/2020,27.9,19.4,-1.1,14.648279999999998,2.4364299999999997
12/9/2020,33.7,19.4,-1.7,14.648279999999998,2.07901
12/10/2020,28.9,5.6,-3.3,6.427619999999999,1.12589
12/11/2020,27.7,-3.3,-15.0,1.12589,-5.8438
12/12/2020,36.2,-3.3,-15.0,1.12589,-5.8438
12/13/2020,44.6,3.3,-16.1,5.05751,-6.4990700000000015
12/14/2020,34.4,1.7,-12.2,4.10439,-4.175839999999999
12/15/2020,40.9,-1.1,-15.0,2.4364299999999997,-5.8438
12/16/2020,40.2,6.7,-10.0,7.08289,-2.8653
12/17/2020,39.4,10.0,-3.3,9.0487,1.12589
12/18/2020,31.7,1.1,-12.2,3.74697,-4.175839999999999
12/19/2020,34.9,7.8,-12.2,7.738160000000001,-4.175839999999999
12/20/2020,43.8,4.4,-12.2,5.71278,-4.175839999999999
12/21/2020,36.3,14.4,0.0,11.66978,3.0917
12/22/2020,27.3,-17.8,-17.8,-7.511760000000001,-7.511760000000001
12/23/2020,25.3,-17.8,-17.8,-7.511760000000001,-7.511760000000001
12/24/2020,29.2,12.2,-2.2,10.35924,1.7811599999999999
12/25/2020,29.4,15.0,1.1,12.027199999999999,3.74697
12/26/2020,28.2,16.7,-2.8,13.03989,1.42374
12/27/2020,26.2,7.2,-5.0,7.380739999999999,0.11319999999999997
12/28/2020,28.3,0.0,-7.8,3.0917,-1.5547600000000004
12/29/2020,31.8,1.1,-10.0,3.74697,-2.8653
12/30/2020,34.9,6.1,-6.7,6.72547,-0.8994900000000001
12/31/2020,47.7,5.6,-6.7,6.427619999999999,-0.8994900000000001
1/1/2021,46.5,7.2,-6.7,7.380739999999999,-0.8994900000000001
1/2/2021,48.2,11.7,-5.6,10.06139,-0.24421999999999988
1/3/2021,53.2,11.7,-1.7,10.06139,2.07901
1/4/2021,52.1,13.3,-2.8,11.01451,1.42374
1/5/2021,45.5,13.3,-5.6,11.01451,-0.24421999999999988
1/6/2021,35.4,8.3,-4.4,8.036010000000001,0.4706199999999998
1/7/2021,35.6,9.4,-5.6,8.69128,-0.24421999999999988
1/8/2021,32.5,7.2,-5.6,7.380739999999999,-0.24421999999999988
1/9/2021,33.6,-1.1,-4.4,2.4364299999999997,0.4706199999999998
1/10/2021,33.0,2.2,-9.4,4.40224,-2.5078800000000006
1/11/2021,28.5,7.8,-6.7,7.738160000000001,-0.8994900000000001
1/12/2021,40.3,12.8,-3.3,10.716660000000001,1.12589
1/13/2021,48.5,17.8,-1.1,13.69516,2.4364299999999997
1/14/2021,36.6,3.9,-10.6,5.41493,-3.2227200000000003
1/15/2021,37.6,7.2,-10.6,7.380739999999999,-3.2227200000000003
1/16/2021,42.5,10.6,-5.0,9.40612,0.11319999999999997
1/17/2021,40.2,10.0,-3.9,9.0487,0.7684699999999998
1/18/2021,37.5,1.7,-5.6,4.10439,-0.24421999999999988
1/19/2021,34.6,4.4,-5.6,5.71278,-0.24421999999999988
1/20/2021,35.7,4.4,-6.1,5.71278,-0.5420699999999998
1/21/2021,33.1,10.0,-9.4,9.0487,-2.5078800000000006
1/22/2021,32.3,9.4,-10.6,8.69128,-3.2227200000000003
1/23/2021,32.0,8.3,-10.6,8.036010000000001,-3.2227200000000003
1/24/2021,29.9,3.3,-8.3,5.05751,-1.8526100000000008
1/25/2021,30.2,1.7,-7.8,4.10439,-1.5547600000000004
1/26/2021,30.3,-4.4,-20.0,0.4706199999999998,-8.8223
1/27/2021,32.4,5.6,-9.4,6.427619999999999,-2.5078800000000006
1/28/2021,41.5,13.9,-2.8,11.371929999999999,1.42374
1/29/2021,32.9,16.1,-0.6,12.68247,2.73428
1/30/2021,30.3,11.7,-5.6,10.06139,-0.24421999999999988
1/31/2021,33.3,11.7,-2.8,10.06139,1.42374
2/1/2021,33.3,12.2,-2.8,10.35924,1.42374
2/2/2021,26.8,17.8,-1.1,13.69516,2.4364299999999997
2/3/2021,25.1,18.9,-9.4,14.35043,-2.5078800000000006
2/4/2021,24.7,18.9,-9.4,14.35043,-2.5078800000000006
2/5/2021,30.4,7.8,-7.2,7.738160000000001,-1.19734
2/6/2021,35.6,7.8,-6.7,7.738160000000001,-0.8994900000000001
2/7/2021,33.0,13.3,-10.6,11.01451,-3.2227200000000003
2/8/2021,32.1,13.3,-14.4,11.01451,-5.4863800000000005
2/9/2021,47.8,-0.6,-11.7,2.73428,-3.87799
2/10/2021,45.8,2.2,-12.8,4.40224,-4.53326
2/11/2021,40.8,0.0,-15.0,3.0917,-5.8438
2/12/2021,39.6,-10.0,-18.3,-2.8653,-7.809610000000001
2/13/2021,57.9,-13.9,-20.0,-5.18853,-8.8223
2/14/2021,84.1,-15.0,-21.7,-5.8438,-9.83499
2/15/2021,109.0,1.1,-22.8,3.74697,-10.490260000000001
2/16/2021,96.6,6.7,-8.9,7.08289,-2.21003
2/17/2021,91.9,-1.1,-18.9,2.4364299999999997,-8.16703
2/18/2021,90.8,0.0,-17.8,3.0917,-7.511760000000001
2/19/2021,82.2,8.3,-7.8,8.036010000000001,-1.5547600000000004
2/20/2021,69.9,12.2,-9.4,10.35924,-2.5078800000000006
2/21/2021,65.0,7.2,-7.2,7.380739999999999,-1.19734
2/22/2021,42.5,18.3,-2.2,13.99301,1.7811599999999999
2/23/2021,27.8,16.7,-8.9,13.03989,-2.21003
2/24/2021,26.6,5.0,-6.1,6.0702,-0.5420699999999998
2/25/2021,28.4,4.4,-16.1,5.71278,-6.4990700000000015
2/26/2021,34.0,9.4,-10.6,8.69128,-3.2227200000000003
2/27/2021,36.5,2.2,-11.1,4.40224,-3.5205699999999998
2/28/2021,36.2,2.8,-8.9,4.75966,-2.21003
3/1/2021,35.7,10.6,-5.0,9.40612,0.11319999999999997
3/2/2021,33.7,16.7,-0.6,13.03989,2.73428
3/3/2021,37.7,17.2,-3.3,13.337739999999998,1.12589
3/4/2021,23.2,6.1,0.0,6.72547,3.0917
3/5/2021,19.1,13.3,-2.2,11.01451,1.7811599999999999
3/6/2021,17.9,20.0,4.4,15.0057,5.71278
3/7/2021,17.6,21.1,4.4,15.66097,5.71278
3/8/2021,19.8,20.6,3.3,15.36312,5.05751
3/9/2021,20.6,21.1,0.6,15.66097,3.4491199999999997
3/10/2021,20.9,10.6,-8.9,9.40612,-2.21003
3/11/2021,20.9,8.9,-6.1,8.39343,-0.5420699999999998
3/12/2021,20.8,5.6,1.1,6.427619999999999,3.74697
3/13/2021,22.0,2.8,-1.7,4.75966,2.07901
3/14/2021,41.1,-0.6,-12.2,2.73428,-4.175839999999999
3/15/2021,40.9,7.2,-7.2,7.380739999999999,-1.19734
3/16/2021,20.6,2.8,-7.8,4.75966,-1.5547600000000004
3/17/2021,20.6,5.6,-7.8,6.427619999999999,-1.5547600000000004
3/18/2021,21.0,11.1,-5.6,9.70397,-0.24421999999999988
