Date,"Adjusted TOC, NF Above Conf.","Adjusted TP, NF Above Conf.","Adjusted turbidity, NF Above Conf."
6/3/2021,3.4287648,0.017398945,3.6667168
6/4/2021,3.3504,0.017423746,3.6464
6/5/2021,3.2733312,0.017449063,3.6264192
6/6/2021,3.1978176,0.017474876,3.6068416
6/7/2021,3.1241184,0.017501163,3.5877344
6/8/2021,3.0524928,0.017527902,3.5691648
6/9/2021,2.9832,0.017555074,3.5512
6/10/2021,2.9164992,0.017582656,3.5339072
6/11/2021,2.8526496,0.017610627,3.5173536
6/12/2021,2.7919104,0.017638966,3.5016064
6/13/2021,2.7345408,0.017667652,3.4867328
6/14/2021,2.6808,0.017696663,3.4728
6/15/2021,2.6309472,0.017725978,3.4598752
6/16/2021,2.5852416,0.017755577,3.4480256
6/17/2021,2.5439424,0.017785437,3.4373184
6/18/2021,2.5073088,0.017815537,3.4278208
6/19/2021,2.4756,0.017845857,3.4196
6/20/2021,2.4490752,0.017876375,3.4127232
6/21/2021,2.4279936,0.017907069,3.4072576
6/22/2021,2.4126144,0.017937919,3.4032704
6/23/2021,2.4031968,0.017968903,3.4008288
6/24/2021,2.4,0.018,3.4
6/25/2021,2.403778835,0.018034686,3.409717005
6/26/2021,2.414803684,0.018076119,3.438066617
6/27/2021,2.432607062,0.018123804,3.483846732
6/28/2021,2.456721485,0.018177244,3.545855247
6/29/2021,2.486679467,0.018235943,3.622890058
6/30/2021,2.522013524,0.018299406,3.713749061
7/1/2021,2.562256171,0.018367134,3.817230153
7/2/2021,2.606939923,0.018438633,3.93213123
7/3/2021,2.655597295,0.018513406,4.057250188
7/4/2021,2.707760804,0.018590957,4.191384924
7/5/2021,2.762962963,0.01867079,4.333333333
7/6/2021,2.820736289,0.018752408,4.481893313
7/7/2021,2.880613295,0.018835315,4.63586276
7/8/2021,2.942126499,0.018919016,4.794039569
7/9/2021,3.004808415,0.019003013,4.955221638
7/10/2021,3.068191557,0.01908681,5.118206862
7/11/2021,3.131808443,0.019169912,5.281793138
7/12/2021,3.195191585,0.019251822,5.444778362
7/13/2021,3.257873501,0.019332043,5.605960431
7/14/2021,3.319386705,0.019410081,5.76413724
7/15/2021,3.379263711,0.019485437,5.918106687
7/16/2021,3.437037037,0.019557617,6.066666667
7/17/2021,3.492239196,0.019626124,6.208615076
7/18/2021,3.544402705,0.019690461,6.342749812
7/19/2021,3.593060077,0.019750133,6.46786877
7/20/2021,3.637743829,0.019804643,6.582769847
7/21/2021,3.677986476,0.019853495,6.686250939
7/22/2021,3.713320533,0.019896193,6.777109942
7/23/2021,3.743278515,0.01993224,6.854144753
7/24/2021,3.767392938,0.019961141,6.916153268
7/25/2021,3.785196316,0.019982398,6.961933383
7/26/2021,3.796221165,0.019995517,6.990282995
7/27/2021,3.8,0.02,7
7/28/2021,3.798752081,0.019993675,6.999445366
7/29/2021,3.795058214,0.019974962,6.997789503
7/30/2021,3.78899323,0.019944255,6.995044466
7/31/2021,3.780631962,0.019901946,6.991222312
8/1/2021,3.770049244,0.01984843,6.986335096
8/2/2021,3.757319907,0.019784098,6.980394874
8/3/2021,3.742518784,0.019709345,6.973413703
8/4/2021,3.725720708,0.019624564,6.965403639
8/5/2021,3.707000511,0.019530148,6.956376738
8/6/2021,3.686433026,0.019426491,6.946345055
8/7/2021,3.664093086,0.019313985,6.935320647
8/8/2021,3.640055523,0.019193023,6.92331557
8/9/2021,3.61439517,0.019064,6.910341881
8/10/2021,3.587186859,0.018927308,6.896411634
8/11/2021,3.558505423,0.018783341,6.881536886
8/12/2021,3.528425695,0.018632492,6.865729694
8/13/2021,3.497022507,0.018475153,6.849002113
8/14/2021,3.464370692,0.01831172,6.831366199
8/15/2021,3.430545083,0.018142584,6.812834009
8/16/2021,3.395620512,0.017968138,6.793417598
8/17/2021,3.359671811,0.017788777,6.773129023
8/18/2021,3.322773814,0.017604894,6.751980339
8/19/2021,3.285001352,0.017416881,6.729983603
8/20/2021,3.246429259,0.017225132,6.707150871
8/21/2021,3.207132367,0.017030041,6.683494199
8/22/2021,3.167185509,0.016832,6.659025642
8/23/2021,3.126663518,0.016631403,6.633757257
8/24/2021,3.085641225,0.016428643,6.607701101
8/25/2021,3.044193464,0.016224113,6.580869228
8/26/2021,3.002395067,0.016018207,6.553273696
8/27/2021,2.960320867,0.015811317,6.52492656
8/28/2021,2.918045696,0.015603838,6.495839876
8/29/2021,2.875644387,0.015396162,6.466025701
8/30/2021,2.833191773,0.015188683,6.43549609
8/31/2021,2.790762686,0.014981793,6.404263099
9/1/2021,2.74843196,0.014775887,6.372338785
9/2/2021,2.706274425,0.014571357,6.339735204
9/3/2021,2.664364916,0.014368597,6.306464411
9/4/2021,2.622778264,0.014168,6.272538463
9/5/2021,2.581589303,0.013969959,6.237969416
9/6/2021,2.540872864,0.013774868,6.202769326
9/7/2021,2.500703781,0.013583119,6.166950248
9/8/2021,2.461156886,0.013395106,6.13052424
9/9/2021,2.422307012,0.013211223,6.093503357
9/10/2021,2.384228991,0.013031862,6.055899655
9/11/2021,2.346997656,0.012857416,6.01772519
9/12/2021,2.31068784,0.01268828,5.978992019
9/13/2021,2.275374375,0.012524847,5.939712196
9/14/2021,2.241132094,0.012367508,5.89989778
9/15/2021,2.208035829,0.012216659,5.859560824
9/16/2021,2.176160413,0.012072692,5.818713387
9/17/2021,2.145580679,0.011936,5.777367523
9/18/2021,2.116371459,0.011806977,5.735535288
9/19/2021,2.088607586,0.011686015,5.69322874
9/20/2021,2.062363892,0.011573509,5.650459933
9/21/2021,2.037715211,0.011469852,5.607240924
9/22/2021,2.014736374,0.011375436,5.563583769
9/23/2021,1.993502214,0.011290655,5.519500524
9/24/2021,1.974087564,0.011215902,5.475003245
9/25/2021,1.956567257,0.01115157,5.430103989
9/26/2021,1.941016125,0.011098054,5.38481481
9/27/2021,1.927509001,0.011055745,5.339147766
9/28/2021,1.916120717,0.011025038,5.293114912
9/29/2021,1.906926106,0.011006325,5.246728305
9/30/2021,1.9,0.011,5.2
10/1/2021,1.894453761,0.011007471,5.147085517
10/2/2021,1.889327785,0.011029155,5.082743114
10/3/2021,1.884590458,0.011063958,5.007888959
10/4/2021,1.880210169,0.011110787,4.923439215
10/5/2021,1.876155303,0.01116855,4.830310049
10/6/2021,1.872394248,0.011236152,4.729417627
10/7/2021,1.86889539,0.0113125,4.621678115
10/8/2021,1.865627116,0.011396501,4.508007678
10/9/2021,1.862557813,0.011487063,4.389322482
10/10/2021,1.859655867,0.01158309,4.266538692
10/11/2021,1.856889667,0.011683491,4.140572475
10/12/2021,1.854227597,0.011787172,4.012339997
10/13/2021,1.851638046,0.011893039,3.882757422
10/14/2021,1.849089399,0.012,3.752740918
10/15/2021,1.846550045,0.012106961,3.623206648
10/16/2021,1.843988369,0.012212828,3.49507078
10/17/2021,1.841372759,0.012316509,3.36924948
10/18/2021,1.838671601,0.01241691,3.246658911
10/19/2021,1.835853282,0.012512937,3.128215242
10/20/2021,1.832886189,0.012603499,3.014834637
10/21/2021,1.829738709,0.0126875,2.907433262
10/22/2021,1.826379229,0.012763848,2.806927282
10/23/2021,1.822776135,0.01283145,2.714232864
10/24/2021,1.818897814,0.012889213,2.630266174
10/25/2021,1.814712653,0.012936042,2.555943376
10/26/2021,1.81018904,0.012970845,2.492180638
10/27/2021,1.80529536,0.012992529,2.439894124
10/28/2021,1.8,0.013,2.4
10/29/2021,1.794139858,0.012996772,2.36819435
10/30/2021,1.787592734,0.012987191,2.339354165
10/31/2021,1.780388364,0.012971408,2.31316697
11/1/2021,1.772556489,0.012949577,2.289320292
11/2/2021,1.764126846,0.01292185,2.267501658
11/3/2021,1.755129176,0.012888379,2.247398592
11/4/2021,1.745593215,0.012849317,2.228698623
11/5/2021,1.735548704,0.012804817,2.211089275
11/6/2021,1.72502538,0.012755031,2.194258075
11/7/2021,1.714052983,0.012700111,2.17789255
11/8/2021,1.702661252,0.01264021,2.161680225
11/9/2021,1.690879924,0.012575482,2.145308628
11/10/2021,1.67873874,0.012506077,2.128465283
11/11/2021,1.666267437,0.012432149,2.110837718
11/12/2021,1.653495754,0.01235385,2.092113458
11/13/2021,1.64045343,0.012271334,2.07198003
11/14/2021,1.627170204,0.012184751,2.05012496
11/15/2021,1.613675814,0.012094256,2.026235775
11/16/2021,1.6,0.012,2
11/17/2021,1.585176035,0.011826283,1.969369312
11/18/2021,1.568376355,0.011508342,1.933028571
11/19/2021,1.549839436,0.011062735,1.891765079
11/20/2021,1.529803758,0.010506021,1.846366138
11/21/2021,1.5085078,0.00985476,1.797619048
11/22/2021,1.486190038,0.009125509,1.746311111
11/23/2021,1.463088953,0.008334827,1.69322963
11/24/2021,1.439443021,0.007499274,1.639161905
11/25/2021,1.415490722,0.006635407,1.584895238
11/26/2021,1.391470535,0.005759786,1.531216931
11/27/2021,1.367620936,0.00488897,1.478914286
11/28/2021,1.344180405,0.004039516,1.428774603
11/29/2021,1.32138742,0.003227984,1.381585185
11/30/2021,1.29948046,0.002470932,1.338133333
12/1/2021,1.278698002,0.00178492,1.299206349
12/2/2021,1.259278526,0.001186505,1.265591534
12/3/2021,1.241460509,0.000692247,1.23807619
12/4/2021,1.22548243,0.000318705,1.217447619
12/5/2021,1.211582768,8.24E-05,1.204493122
12/6/2021,1.2,0,1.2
12/7/2021,1.189681481,0.003194074,1.205866667
12/8/2021,1.179428863,0.012485926,1.222933333
12/9/2021,1.169262069,0.02744,1.2504
12/10/2021,1.159201022,0.047620741,1.287466667
12/11/2021,1.149265645,0.072592593,1.333333333
12/12/2021,1.139475862,0.10192,1.3872
12/13/2021,1.129851596,0.135167407,1.448266667
12/14/2021,1.120412771,0.171899259,1.515733333
12/15/2021,1.11117931,0.21168,1.5888
12/16/2021,1.102171137,0.254074074,1.666666667
12/17/2021,1.093408174,0.298645926,1.748533333
12/18/2021,1.084910345,0.34496,1.8336
12/19/2021,1.076697573,0.392580741,1.921066667
12/20/2021,1.068789783,0.441072593,2.010133333
12/21/2021,1.061206897,0.49,2.1
12/22/2021,1.053968838,0.538927407,2.189866667
12/23/2021,1.04709553,0.587419259,2.278933333
12/24/2021,1.040606897,0.63504,2.3664
12/25/2021,1.034522861,0.681354074,2.451466667
12/26/2021,1.028863346,0.725925926,2.533333333
12/27/2021,1.023648276,0.76832,2.6112
12/28/2021,1.018897573,0.808100741,2.684266667
12/29/2021,1.014631162,0.844832593,2.751733333
12/30/2021,1.010868966,0.87808,2.8128
12/31/2021,1.007630907,0.907407407,2.866666667
1/1/2022,1.004936909,0.932379259,2.912533333
1/2/2022,1.002806897,0.95256,2.9496
1/3/2022,1.001260792,0.967514074,2.977066667
1/4/2022,1.000318519,0.976805926,2.994133333
1/5/2022,1,0.98,3
1/6/2022,1,0.978455025,2.998083188
1/7/2022,1,0.973917381,2.992453495
1/8/2022,1,0.966532989,2.983292037
1/9/2022,1,0.95644777,2.970779931
1/10/2022,1,0.943807645,2.955098293
1/11/2022,1,0.928758537,2.936428239
1/12/2022,1,0.911446365,2.914950885
1/13/2022,1,0.892017052,2.890847347
1/14/2022,1,0.870616518,2.864298741
1/15/2022,1,0.847390686,2.835486184
1/16/2022,1,0.822485475,2.804590791
1/17/2022,1,0.796046808,2.771793679
1/18/2022,1,0.768220605,2.737275963
1/19/2022,1,0.739152788,2.701218761
1/20/2022,1,0.708989278,2.663803187
1/21/2022,1,0.677875997,2.625210359
1/22/2022,1,0.645958865,2.585621392
1/23/2022,1,0.613383804,2.545217402
1/24/2022,1,0.580296736,2.504179506
1/25/2022,1,0.54684358,2.46268882
1/26/2022,1,0.51317026,2.420926459
1/27/2022,1,0.479422695,2.379073541
1/28/2022,1,0.445746807,2.33731118
1/29/2022,1,0.412288518,2.295820494
1/30/2022,1,0.379193749,2.254782598
1/31/2022,1,0.346608421,2.214378608
2/1/2022,1,0.314678454,2.174789641
2/2/2022,1,0.283549771,2.136196813
2/3/2022,1,0.253368293,2.098781239
2/4/2022,1,0.224279941,2.062724037
2/5/2022,1,0.196430636,2.028206321
2/6/2022,1,0.1699663,1.995409209
2/7/2022,1,0.145032853,1.964513816
2/8/2022,1,0.121776218,1.935701259
2/9/2022,1,0.100342315,1.909152653
2/10/2022,1,0.080877065,1.885049115
2/11/2022,1,0.06352639,1.863571761
2/12/2022,1,0.048436211,1.844901707
2/13/2022,1,0.035752449,1.829220069
2/14/2022,1,0.025621026,1.816707963
2/15/2022,1,0.018187862,1.807546505
2/16/2022,1,0.01359888,1.801916812
2/17/2022,1,0.012,1.8
2/18/2022,1.000222206,0.011945518,1.802251399
2/19/2022,1.000881889,0.011892454,1.808865574
2/20/2022,1.001968649,0.01184082,1.819632496
2/21/2022,1.003472084,0.011790623,1.834342134
2/22/2022,1.005381792,0.011741873,1.852784456
2/23/2022,1.007687373,0.011694581,1.874749432
2/24/2022,1.010378425,0.011648756,1.900027031
2/25/2022,1.013444547,0.011604407,1.928407223
2/26/2022,1.016875338,0.011561543,1.959679976
2/27/2022,1.020660396,0.011520176,1.99363526
2/28/2022,1.02478932,0.011480313,2.030063045
3/1/2022,1.029251709,0.011441965,2.068753299
3/2/2022,1.034037161,0.011405141,2.109495992
3/3/2022,1.039135276,0.01136985,2.152081093
3/4/2022,1.044535651,0.011336103,2.196298571
3/5/2022,1.050227887,0.011303909,2.241938395
3/6/2022,1.05620158,0.011273278,2.288790535
3/7/2022,1.062446331,0.011244218,2.336644961
3/8/2022,1.068951738,0.01121674,2.38529164
3/9/2022,1.075707399,0.011190853,2.434520543
3/10/2022,1.082702914,0.011166567,2.484121639
3/11/2022,1.08992788,0.011143891,2.533884897
3/12/2022,1.097371897,0.011122835,2.583600286
3/13/2022,1.105024564,0.011103409,2.633057775
3/14/2022,1.112875479,0.011085621,2.682047334
3/15/2022,1.120914241,0.011069482,2.730358933
3/16/2022,1.129130449,0.011055002,2.777782539
3/17/2022,1.137513701,0.011042189,2.824108123
3/18/2022,1.146053596,0.011031053,2.869125654
3/19/2022,1.154739733,0.011021605,2.912625101
3/20/2022,1.16356171,0.011013853,2.954396433
3/21/2022,1.172509127,0.011007806,2.99422962
3/22/2022,1.181571582,0.011003476,3.031914631
3/23/2022,1.190738673,0.011000871,3.067241434
3/24/2022,1.2,0.011,3.1
3/25/2022,1.210114049,0.011,3.130505607
3/26/2022,1.221801688,0.011,3.159310257
3/27/2022,1.234996088,0.011,3.186559006
3/28/2022,1.249630421,0.011,3.212396908
3/29/2022,1.265637856,0.011,3.236969018
3/30/2022,1.282951566,0.011,3.260420392
3/31/2022,1.30150472,0.011,3.282896085
4/1/2022,1.32123049,0.011,3.30454115
4/2/2022,1.342062048,0.011,3.325500645
4/3/2022,1.363932563,0.011,3.345919622
4/4/2022,1.386775207,0.011,3.365943138
4/5/2022,1.410523151,0.011,3.385716247
4/6/2022,1.435109566,0.011,3.405384005
4/7/2022,1.460467622,0.011,3.425091466
4/8/2022,1.486530491,0.011,3.444983685
4/9/2022,1.513231344,0.011,3.465205718
4/10/2022,1.540503351,0.011,3.485902619
4/11/2022,1.568279684,0.011,3.507219443
4/12/2022,1.596493513,0.011,3.529301246
4/13/2022,1.62507801,0.011,3.552293082
4/14/2022,1.653966346,0.011,3.576340006
4/15/2022,1.683091691,0.011,3.601587073
4/16/2022,1.712387216,0.011,3.628179339
4/17/2022,1.741786092,0.011,3.656261858
4/18/2022,1.771221491,0.011,3.685979685
4/19/2022,1.800626583,0.011,3.717477876
4/20/2022,1.82993454,0.011,3.750901485
4/21/2022,1.859078531,0.011,3.786395567
4/22/2022,1.887991729,0.011,3.824105177
4/23/2022,1.916607303,0.011,3.86417537
4/24/2022,1.944858426,0.011,3.906751202
4/25/2022,1.972678268,0.011,3.951977727
4/26/2022,2,0.011,4
4/27/2022,2.028762986,0.01105075,4.06784532
4/28/2022,2.060621649,0.011196,4.169738968
4/29/2022,2.095081743,0.01142525,4.301622971
4/30/2022,2.131649025,0.011728,4.459439357
5/1/2022,2.169829251,0.01209375,4.639130153
5/2/2022,2.209128178,0.012512,4.836637387
5/3/2022,2.24905156,0.01297225,5.047903085
5/4/2022,2.289105153,0.013464,5.268869277
5/5/2022,2.328794715,0.01397675,5.495477988
5/6/2022,2.367626001,0.0145,5.723671247
5/7/2022,2.405104767,0.01502325,5.949391081
5/8/2022,2.440736769,0.015536,6.168579518
5/9/2022,2.474027763,0.01602775,6.377178584
5/10/2022,2.504483505,0.016488,6.571130309
5/11/2022,2.53160975,0.01690625,6.746376718
5/12/2022,2.554912256,0.017272,6.898859839
5/13/2022,2.573896778,0.01757475,7.024521701
5/14/2022,2.588069072,0.017804,7.11930433
5/15/2022,2.596934894,0.01794925,7.179149754
5/16/2022,2.6,0.018,7.2
5/17/2022,2.587034399,0.017996861,7.14215347
5/18/2022,2.550254427,0.017987955,6.978058213
5/19/2022,2.492835335,0.017974051,6.721880725
5/20/2022,2.417952371,0.017955919,6.387787503
5/21/2022,2.328780786,0.017934328,5.989945044
5/22/2022,2.228495827,0.017910045,5.542519845
5/23/2022,2.120272746,0.01788384,5.059678404
5/24/2022,2.00728679,0.017856482,4.555587218
5/25/2022,1.89271321,0.017828739,4.044412782
5/26/2022,1.779727254,0.017801381,3.540321596
5/27/2022,1.671504173,0.017775176,3.057480155
5/28/2022,1.571219214,0.017750893,2.610054956
5/29/2022,1.482047629,0.017729302,2.212212497
5/30/2022,1.407164665,0.01771117,1.878119275
5/31/2022,1.349745573,0.017697266,1.621941787
6/1/2022,1.312965601,0.01768836,1.45784653
6/2/2022,1.3,0.017685221,1.4
6/3/2022,1.303448276,0.017872402,1.462822231
6/4/2022,1.306896552,0.018061565,1.528463485
6/5/2022,1.310344828,0.018252729,1.597050261
6/6/2022,1.313793103,0.018445917,1.668714733
6/7/2022,1.317241379,0.018641149,1.743595006
6/8/2022,1.320689655,0.018838448,1.821835383
6/9/2022,1.324137931,0.019037835,1.903586643
6/10/2022,1.327586207,0.019239333,1.989006329
6/11/2022,1.331034483,0.019442963,2.078259054
6/12/2022,1.334482759,0.019648748,2.171516818
6/13/2022,1.337931034,0.019856711,2.26895934
6/14/2022,1.34137931,0.020066876,2.370774403
6/15/2022,1.344827586,0.020279265,2.477158216
6/16/2022,1.348275862,0.020493902,2.588315791
6/17/2022,1.351724138,0.02071081,2.704461343
6/18/2022,1.355172414,0.020930014,2.825818697
6/19/2022,1.35862069,0.021151539,2.952621722
6/20/2022,1.362068966,0.021375408,3.085114782
6/21/2022,1.365517241,0.021601646,3.223553205
6/22/2022,1.368965517,0.021830279,3.36820378
6/23/2022,1.372413793,0.022061332,3.519345263
6/24/2022,1.375862069,0.02229483,3.677268921
6/25/2022,1.379310345,0.0225308,3.84227909
6/26/2022,1.382758621,0.022769267,4.014693765
6/27/2022,1.386206897,0.023010258,4.194845207
6/28/2022,1.389655172,0.023253799,4.383080589
6/29/2022,1.393103448,0.023499919,4.579762662
6/30/2022,1.396551724,0.023748643,4.785270453
,1.4,0.023999957,5
