Date ,South Platte Above Cheesman Flowrate (cfs),South Platte Below Cheesman Downstream (cfs) ,"Cheesman Air Temperature, Low (C)","Water Temperature, Cheesman, low (C)","Cheesman Air Temperature, High (C)","Water Temperature, Cheesman, high (C)",Roberts Tunnel Flowrate (cfs),"Strontia Springs Temperature, high (C)","Strontia Springs Temperature, low (C)"
5/19/2018,173.0,48.2,4.444444444444445,8.338844444444444,10.0,11.2644,112.1,8.333333333333334,5.0
5/20/2018,201.0,48.2,5.0,8.6314,15.555555555555555,14.189955555555555,96.93958333,12.222222222222221,5.555555555555555
5/21/2018,204.0,48.2,5.0,8.6314,22.77777777777778,17.993177777777777,95.98958333,25.555555555555554,6.111111111111111
5/22/2018,224.0,48.2,5.555555555555555,8.923955555555555,23.333333333333332,18.285733333333333,135.4541667,25.0,6.111111111111111
5/23/2018,203.0,48.2,6.111111111111111,9.21651111111111,24.444444444444443,18.870844444444444,240.1916667,26.666666666666664,7.222222222222222
5/24/2018,189.0,48.2,6.666666666666666,9.509066666666666,26.666666666666664,20.041066666666666,294.025,27.22222222222222,7.777777777777778
5/25/2018,181.0,48.2,8.88888888888889,10.67928888888889,28.88888888888889,21.211288888888888,304.3958333,30.0,9.444444444444445
5/26/2018,168.0,48.2,11.11111111111111,11.84951111111111,28.333333333333332,20.918733333333332,321.4958333,30.555555555555554,6.666666666666666
5/27/2018,167.0,48.2,10.555555555555555,11.556955555555554,27.77777777777778,20.626177777777777,330.125,27.22222222222222,6.666666666666666
5/28/2018,166.0,48.3,5.555555555555555,8.923955555555555,20.555555555555554,16.822955555555552,345.2458333,19.444444444444443,6.111111111111111
5/29/2018,170.0,48.3,6.666666666666666,9.509066666666666,21.666666666666668,17.408066666666667,308.0375,22.22222222222222,6.666666666666666
5/30/2018,174.0,48.6,7.777777777777778,10.094177777777777,25.0,19.1634,212.4833333,25.0,7.222222222222222
5/31/2018,173.0,48.9,9.444444444444445,10.971844444444445,28.88888888888889,21.211288888888888,238.2125,30.555555555555554,6.111111111111111
6/1/2018,165.0,49.0,6.111111111111111,9.21651111111111,28.333333333333332,20.918733333333332,284.88125,30.0,3.333333333333333
6/2/2018,160.0,49.4,8.333333333333334,10.386733333333334,26.11111111111111,19.74851111111111,268.73125,25.555555555555554,3.333333333333333
6/3/2018,151.0,49.6,6.666666666666666,9.509066666666666,22.77777777777778,17.993177777777777,269.6020833,23.333333333333332,6.111111111111111
6/4/2018,150.0,49.5,14.444444444444445,13.604844444444444,29.444444444444443,21.503844444444443,232.86875,30.0,10.0
6/5/2018,149.0,49.6,9.444444444444445,10.971844444444445,30.555555555555554,22.088955555555554,234.8479167,31.11111111111111,10.555555555555555
6/6/2018,150.0,49.6,10.0,11.2644,30.0,21.7964,274.55,30.0,7.222222222222222
6/7/2018,149.0,64.1,10.0,11.2644,31.11111111111111,22.38151111111111,282.625,31.11111111111111,12.222222222222221
6/8/2018,154.0,76.6,8.333333333333334,10.386733333333334,31.11111111111111,22.38151111111111,282.625,32.77777777777778,8.88888888888889
6/9/2018,153.0,76.6,8.88888888888889,10.67928888888889,31.666666666666664,22.674066666666665,284.05,31.666666666666664,10.0
6/10/2018,147.0,76.6,10.0,11.2644,31.11111111111111,22.38151111111111,284.05,33.333333333333336,6.111111111111111
6/11/2018,141.0,76.6,10.0,11.2644,28.88888888888889,21.211288888888888,284.05,26.11111111111111,6.111111111111111
6/12/2018,135.0,76.8,11.666666666666666,12.142066666666665,30.0,21.7964,284.05,27.22222222222222,7.222222222222222
6/13/2018,142.0,77.2,13.88888888888889,13.312288888888888,31.666666666666664,22.674066666666665,283.6541667,31.11111111111111,14.444444444444445
6/14/2018,148.0,77.7,11.11111111111111,11.84951111111111,31.11111111111111,22.38151111111111,283.8125,32.22222222222222,11.11111111111111
6/15/2018,161.0,78.1,11.11111111111111,11.84951111111111,31.11111111111111,22.38151111111111,283.8916667,31.11111111111111,13.333333333333332
6/16/2018,176.0,90.2,11.11111111111111,11.84951111111111,25.555555555555554,19.455955555555555,283.8916667,27.77777777777778,8.88888888888889
6/17/2018,190.0,99.1,12.222222222222221,12.43462222222222,22.77777777777778,17.993177777777777,258.1229167,20.555555555555554,12.222222222222221
6/18/2018,201.0,103.0,13.88888888888889,13.312288888888888,27.22222222222222,20.33362222222222,193.20625,23.88888888888889,12.222222222222221
6/19/2018,184.0,104.0,8.88888888888889,10.67928888888889,25.0,19.1634,195.8583333,25.0,7.777777777777778
6/20/2018,172.0,101.0,10.0,11.2644,23.88888888888889,18.57828888888889,271.9770833,23.333333333333332,6.666666666666666
6/21/2018,145.0,103.0,12.777777777777777,12.727177777777776,29.444444444444443,21.503844444444443,308.6708333,27.77777777777778,8.333333333333334
6/22/2018,133.0,105.0,9.444444444444445,10.971844444444445,30.0,21.7964,284.9208333,28.88888888888889,9.444444444444445
6/23/2018,126.0,105.0,11.11111111111111,11.84951111111111,30.0,21.7964,284.3666667,28.333333333333332,11.666666666666666
6/24/2018,113.0,105.0,5.555555555555555,8.923955555555555,20.0,16.5304,285.0,20.0,5.555555555555555
6/25/2018,112.0,105.0,7.777777777777778,10.094177777777777,28.333333333333332,20.918733333333332,284.525,27.77777777777778,5.555555555555555
6/26/2018,112.0,145.0,11.666666666666666,12.142066666666665,34.44444444444444,24.136844444444442,284.6833333,33.333333333333336,5.555555555555555
6/27/2018,111.0,179.0,12.222222222222221,12.43462222222222,34.44444444444444,24.136844444444442,319.2395833,36.11111111111111,13.333333333333332
6/28/2018,111.0,179.0,13.333333333333332,13.019733333333331,33.888888888888886,23.844288888888887,378.1,30.0,9.444444444444445
6/29/2018,119.0,179.0,12.777777777777777,12.727177777777776,32.22222222222222,22.96662222222222,378.1,33.888888888888886,11.11111111111111
6/30/2018,124.0,179.0,11.11111111111111,11.84951111111111,25.0,19.1634,378.1,21.666666666666668,8.333333333333334
7/1/2018,124.0,179.0,10.555555555555555,11.556955555555554,31.11111111111111,22.38151111111111,378.1,30.0,10.0
7/2/2018,122.0,179.0,10.555555555555555,11.556955555555554,31.666666666666664,22.674066666666665,349.8375,32.22222222222222,11.11111111111111
7/3/2018,120.0,192.0,12.222222222222221,12.43462222222222,31.666666666666664,22.674066666666665,315.6375,32.77777777777778,11.666666666666666
7/4/2018,129.0,203.0,13.333333333333332,13.019733333333331,31.666666666666664,22.674066666666665,336.9333333,31.666666666666664,13.88888888888889
7/5/2018,136.0,205.0,6.111111111111111,9.21651111111111,27.22222222222222,20.33362222222222,323.0,27.77777777777778,10.0
7/6/2018,138.0,206.0,12.222222222222221,12.43462222222222,30.555555555555554,22.088955555555554,283.9708333,29.444444444444443,15.0
7/7/2018,135.0,205.0,12.777777777777777,12.727177777777776,33.333333333333336,23.551733333333335,284.1291667,33.333333333333336,17.22222222222222
7/8/2018,145.0,205.0,11.666666666666666,12.142066666666665,32.77777777777778,23.259177777777776,284.1291667,33.333333333333336,14.444444444444445
7/9/2018,147.0,205.0,13.333333333333332,13.019733333333331,31.11111111111111,22.38151111111111,284.05,32.22222222222222,14.444444444444445
7/10/2018,155.0,219.0,12.222222222222221,12.43462222222222,33.888888888888886,23.844288888888887,284.05,-17.77777777777778,-17.77777777777778
7/11/2018,154.0,257.0,13.88888888888889,13.312288888888888,31.666666666666664,22.674066666666665,283.8125,32.22222222222222,12.777777777777777
7/12/2018,152.0,303.0,11.666666666666666,12.142066666666665,25.0,19.1634,282.625,27.22222222222222,11.666666666666666
7/13/2018,154.0,329.0,13.333333333333332,13.019733333333331,29.444444444444443,21.503844444444443,283.9708333,30.0,13.88888888888889
7/14/2018,176.0,329.0,15.0,13.8974,32.22222222222222,22.96662222222222,284.3666667,32.77777777777778,15.555555555555555
7/15/2018,179.0,329.0,13.333333333333332,13.019733333333331,22.77777777777778,17.993177777777777,284.4458333,22.22222222222222,11.11111111111111
7/16/2018,186.0,325.0,14.444444444444445,13.604844444444444,30.0,21.7964,284.1291667,29.444444444444443,11.666666666666666
7/17/2018,197.0,319.0,13.333333333333332,13.019733333333331,29.444444444444443,21.503844444444443,285.0,28.333333333333332,12.777777777777777
7/18/2018,203.0,351.0,13.88888888888889,13.312288888888888,32.77777777777778,23.259177777777776,265.525,32.77777777777778,12.777777777777777
7/19/2018,198.0,373.0,13.333333333333332,13.019733333333331,32.22222222222222,22.96662222222222,219.09375,34.44444444444444,12.777777777777777
7/20/2018,206.0,373.0,15.0,13.8974,32.77777777777778,23.259177777777776,188.4166667,32.77777777777778,16.11111111111111
7/21/2018,202.0,373.0,15.0,13.8974,33.888888888888886,23.844288888888887,188.4166667,32.22222222222222,16.666666666666668
7/22/2018,199.0,373.0,13.88888888888889,13.312288888888888,30.555555555555554,22.088955555555554,210.8604167,31.666666666666664,13.333333333333332
7/23/2018,213.0,373.0,12.777777777777777,12.727177777777776,26.666666666666664,20.041066666666666,237.5,25.555555555555554,13.88888888888889
7/24/2018,241.0,339.0,12.777777777777777,12.727177777777776,28.88888888888889,21.211288888888888,217.7083333,28.88888888888889,15.0
7/25/2018,271.0,298.0,13.333333333333332,13.019733333333331,25.555555555555554,19.455955555555555,162.7666667,28.88888888888889,12.777777777777777
7/26/2018,263.0,298.0,12.777777777777777,12.727177777777776,24.444444444444443,18.870844444444444,135.1375,28.88888888888889,12.777777777777777
7/27/2018,254.0,298.0,11.11111111111111,11.84951111111111,26.11111111111111,19.74851111111111,133.2375,27.77777777777778,8.88888888888889
7/28/2018,257.0,337.0,10.0,11.2644,27.77777777777778,20.626177777777777,133.7125,27.77777777777778,8.88888888888889
7/29/2018,254.0,376.0,10.555555555555555,11.556955555555554,27.77777777777778,20.626177777777777,151.88125,24.444444444444443,10.555555555555555
7/30/2018,222.0,376.0,10.0,11.2644,22.22222222222222,17.700622222222222,182.0833333,24.444444444444443,6.666666666666666
7/31/2018,203.0,376.0,10.0,11.2644,27.77777777777778,20.626177777777777,180.8958333,28.333333333333332,7.222222222222222
8/1/2018,188.0,373.0,10.555555555555555,11.556955555555554,28.333333333333332,20.918733333333332,228.2375,28.333333333333332,6.666666666666666
8/2/2018,165.0,367.0,12.222222222222221,12.43462222222222,30.0,21.7964,276.2125,31.11111111111111,13.88888888888889
8/3/2018,158.0,367.0,10.0,11.2644,23.333333333333332,18.285733333333333,276.2916667,26.666666666666664,12.222222222222221
8/4/2018,134.0,366.0,12.222222222222221,12.43462222222222,28.88888888888889,21.211288888888888,276.45,32.22222222222222,13.333333333333332
8/5/2018,128.0,365.0,11.666666666666666,12.142066666666665,28.333333333333332,20.918733333333332,276.3708333,30.0,11.11111111111111
8/6/2018,115.0,364.0,12.222222222222221,12.43462222222222,25.0,19.1634,256.2625,25.555555555555554,12.222222222222221
8/7/2018,112.0,364.0,12.222222222222221,12.43462222222222,27.22222222222222,20.33362222222222,208.525,27.77777777777778,10.555555555555555
8/8/2018,112.0,364.0,10.0,11.2644,25.0,19.1634,180.3416667,27.22222222222222,10.555555555555555
8/9/2018,109.0,364.0,10.555555555555555,11.556955555555554,28.88888888888889,21.211288888888888,199.85625,28.88888888888889,12.777777777777777
8/10/2018,106.0,363.0,10.555555555555555,11.556955555555554,28.88888888888889,21.211288888888888,215.8083333,29.444444444444443,12.777777777777777
8/11/2018,98.8,361.0,10.0,11.2644,30.555555555555554,22.088955555555554,231.7208333,31.11111111111111,13.88888888888889
8/12/2018,96.1,361.0,10.0,11.2644,31.666666666666664,22.674066666666665,263.15,31.11111111111111,12.777777777777777
8/13/2018,95.1,361.0,10.0,11.2644,30.0,21.7964,248.9791667,28.88888888888889,8.88888888888889
8/14/2018,96.6,361.0,11.666666666666666,12.142066666666665,26.11111111111111,19.74851111111111,249.1375,27.77777777777778,8.88888888888889
8/15/2018,107.0,359.0,12.777777777777777,12.727177777777776,28.88888888888889,21.211288888888888,254.6,29.444444444444443,11.666666666666666
8/16/2018,104.0,358.0,13.333333333333332,13.019733333333331,29.444444444444443,21.503844444444443,201.5583333,29.444444444444443,11.666666666666666
8/17/2018,104.0,338.0,13.333333333333332,13.019733333333331,28.88888888888889,21.211288888888888,193.5625,27.77777777777778,13.88888888888889
8/18/2018,106.0,326.0,9.444444444444445,10.971844444444445,25.555555555555554,19.455955555555555,192.2166667,24.444444444444443,8.88888888888889
8/19/2018,109.0,326.0,6.666666666666666,9.509066666666666,21.666666666666668,17.408066666666667,191.8208333,21.666666666666668,5.0
8/20/2018,107.0,326.0,7.222222222222222,9.801622222222221,27.22222222222222,20.33362222222222,199.025,25.0,5.555555555555555
8/21/2018,106.0,324.0,12.777777777777777,12.727177777777776,24.444444444444443,18.870844444444444,200.2125,23.88888888888889,9.444444444444445
8/22/2018,115.0,287.0,10.555555555555555,11.556955555555554,25.0,19.1634,200.1333333,24.444444444444443,9.444444444444445
8/23/2018,116.0,261.0,10.0,11.2644,28.333333333333332,20.918733333333332,208.4458333,30.555555555555554,8.333333333333334
8/24/2018,112.0,261.0,10.555555555555555,11.556955555555554,28.88888888888889,21.211288888888888,240.5479167,30.0,8.333333333333334
8/25/2018,111.0,260.0,11.11111111111111,11.84951111111111,28.88888888888889,21.211288888888888,285.95,30.555555555555554,14.444444444444445
8/26/2018,113.0,260.0,11.11111111111111,11.84951111111111,28.88888888888889,21.211288888888888,285.95,31.666666666666664,11.11111111111111
8/27/2018,119.0,296.0,8.333333333333334,10.386733333333334,28.88888888888889,21.211288888888888,285.95,31.666666666666664,6.666666666666666
8/28/2018,117.0,323.0,8.88888888888889,10.67928888888889,26.11111111111111,19.74851111111111,286.1083333,21.11111111111111,6.666666666666666
8/29/2018,114.0,323.0,8.88888888888889,10.67928888888889,28.88888888888889,21.211288888888888,285.95,30.555555555555554,10.555555555555555
8/30/2018,126.0,323.0,9.444444444444445,10.971844444444445,31.11111111111111,22.38151111111111,285.95,31.666666666666664,8.333333333333334
8/31/2018,124.0,322.0,8.333333333333334,10.386733333333334,28.333333333333332,20.918733333333332,285.95,31.666666666666664,8.333333333333334
9/1/2018,111.0,321.0,8.333333333333334,10.386733333333334,28.333333333333332,20.918733333333332,285.0,26.11111111111111,11.666666666666666
9/2/2018,107.0,320.0,11.11111111111111,11.84951111111111,25.0,19.1634,285.0,25.0,12.222222222222221
9/3/2018,106.0,279.0,8.88888888888889,10.67928888888889,23.333333333333332,18.285733333333333,265.9208333,24.444444444444443,10.555555555555555
9/4/2018,105.0,239.0,9.444444444444445,10.971844444444445,25.555555555555554,19.455955555555555,238.7666667,26.11111111111111,11.11111111111111
9/5/2018,94.4,218.0,8.333333333333334,10.386733333333334,22.77777777777778,17.993177777777777,257.1333333,26.11111111111111,8.88888888888889
9/6/2018,91.5,198.0,6.666666666666666,9.509066666666666,21.666666666666668,17.408066666666667,283.2583333,21.11111111111111,7.222222222222222
9/7/2018,88.1,198.0,6.666666666666666,9.509066666666666,22.77777777777778,17.993177777777777,252.1458333,22.77777777777778,7.222222222222222
9/8/2018,78.6,198.0,7.222222222222222,9.801622222222221,26.666666666666664,20.041066666666666,207.0604167,27.77777777777778,8.333333333333334
9/9/2018,73.5,198.0,7.777777777777778,10.094177777777777,26.666666666666664,20.041066666666666,248.425,28.333333333333332,10.555555555555555
9/10/2018,66.4,218.0,7.777777777777778,10.094177777777777,28.333333333333332,20.918733333333332,333.1729167,30.0,10.555555555555555
9/11/2018,65.5,233.0,8.88888888888889,10.67928888888889,29.444444444444443,21.503844444444443,384.9479167,31.11111111111111,10.555555555555555
9/12/2018,61.4,214.0,9.444444444444445,10.971844444444445,29.444444444444443,21.503844444444443,418.0791667,32.22222222222222,5.555555555555555
9/13/2018,64.3,203.0,7.777777777777778,10.094177777777777,30.555555555555554,22.088955555555554,442.1458333,33.888888888888886,5.0
9/14/2018,68.0,203.0,7.222222222222222,9.801622222222221,30.555555555555554,22.088955555555554,475.7520833,31.666666666666664,7.777777777777778
9/15/2018,72.1,203.0,8.88888888888889,10.67928888888889,31.11111111111111,22.38151111111111,476.6625,32.22222222222222,9.444444444444445
9/16/2018,78.8,203.0,10.555555555555555,11.556955555555554,31.11111111111111,22.38151111111111,475.8708333,31.666666666666664,12.222222222222221
9/17/2018,84.8,203.0,10.0,11.2644,30.0,21.7964,429.9145833,32.22222222222222,8.88888888888889
9/18/2018,91.8,200.0,10.0,11.2644,31.666666666666664,22.674066666666665,344.85,30.0,8.88888888888889
9/19/2018,98.7,200.0,10.555555555555555,11.556955555555554,29.444444444444443,21.503844444444443,319.79375,28.88888888888889,11.11111111111111
9/20/2018,105.0,175.0,6.111111111111111,9.21651111111111,26.11111111111111,19.74851111111111,320.3875,25.555555555555554,7.777777777777778
9/21/2018,111.0,130.0,6.666666666666666,9.509066666666666,24.444444444444443,18.870844444444444,313.5,25.0,5.555555555555555
9/22/2018,110.0,120.0,6.111111111111111,9.21651111111111,28.333333333333332,20.918733333333332,321.575,27.77777777777778,5.555555555555555
9/23/2018,111.0,120.0,6.666666666666666,9.509066666666666,27.22222222222222,20.33362222222222,321.1,30.0,5.0
9/24/2018,112.0,144.0,5.555555555555555,8.923955555555555,22.22222222222222,17.700622222222222,327.9479167,26.666666666666664,5.555555555555555
9/25/2018,114.0,168.0,5.555555555555555,8.923955555555555,17.77777777777778,15.360177777777778,359.3375,16.11111111111111,2.7777777777777777
9/26/2018,110.0,166.0,2.7777777777777777,7.4611777777777775,21.666666666666668,17.408066666666667,359.1,20.0,2.7777777777777777
9/27/2018,109.0,166.0,1.6666666666666665,6.8760666666666665,27.22222222222222,20.33362222222222,358.9416667,24.444444444444443,1.1111111111111112
9/28/2018,108.0,165.0,2.2222222222222223,7.168622222222222,16.666666666666668,14.775066666666667,359.0208333,-17.77777777777778,-17.77777777777778
9/29/2018,105.0,164.0,3.888888888888889,8.046288888888888,27.77777777777778,20.626177777777777,358.9416667,28.88888888888889,1.1111111111111112
9/30/2018,108.0,164.0,4.444444444444445,8.338844444444444,27.77777777777778,20.626177777777777,350.4708333,16.11111111111111,0.5555555555555556
10/1/2018,108.0,163.0,8.333333333333334,10.386733333333334,23.333333333333332,18.285733333333333,309.9770833,18.88888888888889,5.555555555555555
10/2/2018,105.4990004,162.0,12.222222222222221,12.43462222222222,22.77777777777778,17.993177777777777,250.0083333,25.555555555555554,7.222222222222222
10/3/2018,103.0559174,162.0,8.88888888888889,10.67928888888889,27.77777777777778,20.626177777777777,258.5583333,28.88888888888889,6.666666666666666
10/4/2018,100.6694099,162.0,10.0,11.2644,22.77777777777778,17.993177777777777,266.3958333,17.22222222222222,1.1111111111111112
10/5/2018,98.33816768,158.0,2.2222222222222223,7.168622222222222,22.77777777777778,17.993177777777777,266.3166667,22.22222222222222,0.5555555555555556
10/6/2018,96.060911,156.0,1.1111111111111112,6.583511111111111,13.88888888888889,13.312288888888888,266.475,15.555555555555555,-1.1111111111111112
10/7/2018,93.83638967,156.0,1.1111111111111112,6.583511111111111,13.88888888888889,13.312288888888888,266.3166667,6.666666666666666,0.5555555555555556
10/8/2018,91.66338249,135.0,1.6666666666666665,6.8760666666666665,6.111111111111111,9.21651111111111,236.2729167,3.888888888888889,1.6666666666666665
10/9/2018,89.5406965,107.0,-1.6666666666666665,5.120733333333334,3.333333333333333,7.753733333333333,197.1645833,2.2222222222222223,-1.1111111111111112
10/10/2018,87.46716642,107.0,-1.6666666666666665,5.120733333333334,3.888888888888889,8.046288888888888,189.3666667,1.6666666666666665,-1.1111111111111112
10/11/2018,85.44165391,107.0,-1.6666666666666665,5.120733333333334,14.444444444444445,13.604844444444444,154.375,8.88888888888889,-2.2222222222222223
10/12/2018,83.46304701,98.9,-1.6666666666666665,5.120733333333334,18.88888888888889,15.94528888888889,152.475,17.22222222222222,-2.7777777777777777
10/13/2018,81.53025951,75.5,-7.777777777777778,1.9026222222222229,19.444444444444443,16.23784444444444,155.5229167,17.77777777777778,-6.111111111111111
10/14/2018,79.64223035,52.2,-12.777777777777777,-0.7303777777777762,-5.555555555555555,3.072844444444445,98.8,-4.444444444444445,-10.555555555555555
10/15/2018,77.79792304,52.4,-12.777777777777777,-0.7303777777777762,7.222222222222222,9.801622222222221,61.35416667,7.222222222222222,-10.0
10/16/2018,75.99632511,52.4,-6.111111111111111,2.7802888888888897,11.666666666666666,12.142066666666665,40.77083333,11.666666666666666,-5.0
10/17/2018,74.2364475,52.4,-1.6666666666666665,5.120733333333334,12.222222222222221,12.43462222222222,81.42291667,13.333333333333332,-2.7777777777777777
10/18/2018,72.5173241,52.4,0.0,5.9984,17.22222222222222,15.067622222222221,84.66875,18.88888888888889,-2.7777777777777777
10/19/2018,70.83801112,52.8,-1.1111111111111112,5.413288888888889,16.666666666666668,14.775066666666667,107.3104167,16.666666666666668,1.1111111111111112
10/20/2018,69.19758668,53.8,-0.5555555555555556,5.705844444444445,19.444444444444443,16.23784444444444,119.81875,19.444444444444443,1.6666666666666665
10/21/2018,67.59515021,53.8,0.5555555555555556,6.290955555555556,21.11111111111111,17.11551111111111,110.31875,20.555555555555554,2.2222222222222223
10/22/2018,66.02982201,53.8,0.5555555555555556,6.290955555555556,18.88888888888889,15.94528888888889,116.6916667,21.666666666666668,3.333333333333333
10/23/2018,64.50074274,53.8,6.111111111111111,9.21651111111111,17.77777777777778,15.360177777777778,131.0604167,17.77777777777778,3.333333333333333
10/24/2018,63.00707298,53.9,-1.1111111111111112,5.413288888888889,13.88888888888889,13.312288888888888,153.30625,14.444444444444445,1.6666666666666665
10/25/2018,61.54799274,54.6,-1.1111111111111112,5.413288888888889,16.666666666666668,14.775066666666667,168.9020833,17.22222222222222,-0.5555555555555556
10/26/2018,60.122701,54.8,-1.1111111111111112,5.413288888888889,18.333333333333332,15.652733333333332,168.98125,18.333333333333332,1.1111111111111112
10/27/2018,58.73041532,55.0,2.7777777777777777,7.4611777777777775,21.11111111111111,17.11551111111111,168.9020833,21.11111111111111,2.2222222222222223
10/28/2018,57.37037137,55.2,3.333333333333333,7.753733333333333,22.77777777777778,17.993177777777777,169.1,22.22222222222222,4.444444444444445
10/29/2018,56.0418225,55.2,2.2222222222222223,7.168622222222222,22.22222222222222,17.700622222222222,162.4104167,25.0,3.333333333333333
10/30/2018,54.74403937,55.2,-1.6666666666666665,5.120733333333334,3.888888888888889,8.046288888888888,86.37083333,5.0,-0.5555555555555556
10/31/2018,53.47630954,55.2,-2.2222222222222223,4.828177777777778,6.111111111111111,9.21651111111111,14.30541667,5.555555555555555,-2.7777777777777777
11/1/2018,52.23793703,55.2,-2.2222222222222223,4.828177777777778,10.0,11.2644,71.535,10.0,-3.333333333333333
11/2/2018,51.02824202,55.2,1.1111111111111112,6.583511111111111,14.444444444444445,13.604844444444444,71.345,16.666666666666668,-1.1111111111111112
11/3/2018,49.8465604,55.2,-3.333333333333333,4.243066666666667,7.777777777777778,10.094177777777777,66.24666667,8.333333333333334,-2.2222222222222223
11/4/2018,48.69224346,55.7,-0.5555555555555556,5.705844444444445,13.333333333333332,13.019733333333331,46.04333333,12.222222222222221,-3.888888888888889
11/5/2018,47.56465751,56.5,-4.444444444444445,3.6579555555555556,10.0,11.2644,59.28,12.222222222222221,-6.666666666666666
11/6/2018,46.46318352,56.6,-7.777777777777778,1.9026222222222229,10.0,11.2644,61.18,10.555555555555555,-8.88888888888889
11/7/2018,45.38721681,56.6,-7.222222222222222,2.1951777777777783,8.333333333333334,10.386733333333334,50.08083333,4.444444444444445,-8.333333333333334
11/8/2018,44.33616669,56.6,-9.444444444444445,1.0249555555555556,4.444444444444445,8.338844444444444,47.65833333,1.1111111111111112,-10.555555555555555
11/9/2018,43.30945616,56.6,-6.666666666666666,2.4877333333333342,10.0,11.2644,65.46291667,-17.77777777777778,-17.77777777777778
11/10/2018,42.30652159,56.6,-5.0,3.3654,15.0,13.8974,67.05416667,11.11111111111111,-3.333333333333333
11/11/2018,41.32681238,56.6,-11.11111111111111,0.14728888888889013,-3.333333333333333,4.243066666666667,52.92291667,-3.333333333333333,-7.777777777777778
11/12/2018,40.36979069,56.6,-13.88888888888889,-1.315488888888888,-2.7777777777777777,4.535622222222223,60.68125,-3.888888888888889,-13.333333333333332
11/13/2018,39.43493113,56.6,-10.0,0.7324000000000002,6.111111111111111,9.21651111111111,67.60833333,4.444444444444445,-8.88888888888889
11/14/2018,38.5217205,56.8,-7.222222222222222,2.1951777777777783,14.444444444444445,13.604844444444444,66.81666667,10.444444444444443,-4.444444444444445
11/15/2018,37.62965745,55.9,-2.2222222222222223,4.828177777777778,15.0,13.8974,64.71875,13.333333333333332,-3.333333333333333
11/16/2018,36.75825227,55.2,-3.333333333333333,4.243066666666667,14.444444444444445,13.604844444444444,50.90416667,8.333333333333334,-2.2222222222222223
11/17/2018,35.90702658,55.2,-6.666666666666666,2.4877333333333342,1.6666666666666665,6.8760666666666665,60.68125,0.5555555555555556,-7.222222222222222
11/18/2018,35.07551305,55.2,-7.222222222222222,2.1951777777777783,10.0,11.2644,89.22083333,6.111111111111111,-8.333333333333334
11/19/2018,34.26325523,55.2,-7.222222222222222,2.1951777777777783,9.444444444444445,10.971844444444445,88.31041667,8.88888888888889,-6.111111111111111
11/20/2018,33.46980718,55.3,-6.111111111111111,2.7802888888888897,13.333333333333332,13.019733333333331,80.67083333,8.88888888888889,-6.666666666666666
11/21/2018,32.69473334,55.5,-6.111111111111111,2.7802888888888897,14.444444444444445,13.604844444444444,80.78958333,11.666666666666666,-5.0
11/22/2018,31.93760819,55.5,-2.2222222222222223,4.828177777777778,11.666666666666666,12.142066666666665,72.71458333,14.444444444444445,-6.666666666666666
11/23/2018,31.19801609,55.4,0.0,5.9984,8.88888888888889,10.67928888888889,73.18958333,10.0,-6.111111111111111
11/24/2018,30.47555103,56.0,-8.333333333333334,1.6100666666666665,11.11111111111111,11.84951111111111,89.69583333,15.0,-9.444444444444445
11/25/2018,29.76981638,56.6,-11.11111111111111,0.14728888888889013,3.333333333333333,7.753733333333333,98.325,3.888888888888889,-9.444444444444445
11/26/2018,29.08042471,65.5,-11.11111111111111,0.14728888888889013,10.0,11.2644,85.891875,6.111111111111111,-8.88888888888889
11/27/2018,28.40699757,88.6,1.1111111111111112,6.583511111111111,13.333333333333332,13.019733333333331,47.69,14.388888888888888,-6.111111111111111
11/28/2018,27.74916525,97.3,-3.333333333333333,4.243066666666667,13.333333333333332,13.019733333333331,56.24,15.0,-5.555555555555555
11/29/2018,27.10656662,97.3,-5.555555555555555,3.072844444444445,13.333333333333332,13.019733333333331,66.215,7.777777777777778,-6.111111111111111
11/30/2018,26.4788489,97.3,-5.555555555555555,3.072844444444445,8.88888888888889,10.67928888888889,66.215,3.333333333333333,-9.444444444444445
12/1/2018,25.8656675,97.3,-13.333333333333332,-1.0229333333333317,5.555555555555555,8.923955555555555,66.215,5.555555555555555,-10.555555555555555
12/2/2018,25.26668579,97.3,-12.222222222222221,-0.4378222222222208,1.6666666666666665,6.8760666666666665,66.215,1.1111111111111112,-11.666666666666666
12/3/2018,24.68157494,97.3,-13.88888888888889,-1.315488888888888,1.1111111111111112,6.583511111111111,66.215,1.1111111111111112,-16.11111111111111
12/4/2018,24.11001374,97.3,-11.666666666666666,-0.14526666666666532,2.2222222222222223,7.168622222222222,66.215,2.2222222222222223,-16.666666666666668
12/5/2018,23.55168841,91.4,-10.0,0.7324000000000002,11.11111111111111,11.84951111111111,66.215,9.444444444444445,-8.333333333333334
12/6/2018,23.00629244,66.9,-10.555555555555555,0.4398444444444456,0.5555555555555556,6.290955555555556,64.87708333,-2.7777777777777777,-11.666666666666666
12/7/2018,22.47352643,55.2,-9.444444444444445,1.0249555555555556,7.777777777777778,10.094177777777777,60.135,4.444444444444445,-8.88888888888889
12/8/2018,21.9530979,55.2,-8.333333333333334,1.6100666666666665,8.88888888888889,10.67928888888889,54.1975,7.222222222222222,-8.333333333333334
