,Date,"Water Temperature, MS above Confluence","Water Temperature, NF above Confluence","Water Temperature, Upstream Strontia","Water Temperature, Downstream Strontia","Water Temperature, SP Below Chatfield",Waterton Gage (cfs),"Temp Ch, C (high) ","Chatfield, Low Temp (C)","Waterton Gage, High Water Temp (C)","Waterton Gage, Low Water Temp (C)",South Platte Above Cheesman Flowrate (cfs),South Platte Below Cheesman Downstream (cfs) ,"Cheesman Air Temperature, Low (C)","Water Temperature, Cheesman, low (C)","Cheesman Air Temperature, High (C)","Water Temperature, Cheesman, high (C)",Roberts Tunnel Flowrate (cfs),"Strontia Springs Temperature, high (C)","Strontia Springs Temperature, low (C)",Conduit 20 to Marston Total (No Chatfield water) ,Conduit 20 (with Chatfield flow) (cfs),Marston WTP Outflow (cfs),Strontia Springs Outflow (cfs),"Marston Temperature, high (C)","Marston Temperature, low (C)"
654,3/17/2014,4.080241771580143,3.2371582869264395,3.465985453207695,4.651833592836459,10.452021439757443,0.311765953881872,20.6,-3.3,15.36312,1.12589,4.318364540029053,4.709530201312334,-4.444444444444445,3.657955555555556,14.444444444444445,13.604844444444444,2.0,18.33333333333333,-6.666666666666666,9.275774900244183,9.275774900244183,12.617844506887854,4.797937000643585,15.55555556,-5.0
655,3/18/2014,4.181695087551545,3.320300087446136,3.522137775157401,4.767769448690639,10.466912891237415,0.30928659681454296,3.3,-7.2,5.05751,-1.19734,4.3627454795099725,4.709530201312334,-8.88888888888889,1.317511111111111,0.5555555555555556,6.290955555555556,2.0,2.7777777777777777,-7.222222222222222,9.286010984270911,9.286010984270911,12.617844506887854,4.804021044733257,20.55555556,1.666666667
656,3/19/2014,4.282354463207223,3.4033793825113388,3.582165724045649,4.883620391452924,10.485504107555895,0.3098990471205467,14.4,-7.8,11.66978,-1.5547600000000004,4.407126418992739,4.709530201312334,-8.88888888888889,1.317511111111111,9.444444444444445,10.971844444444445,2.0,13.333333333333332,-6.666666666666666,9.280086206496145,9.280086206496145,13.422369388450013,4.801558999993482,3.333333333,-6.666666667
657,3/20/2014,4.382219898547175,3.4863961721220478,3.646069299872436,4.999386421123311,10.50779508871288,0.3108268941156123,18.9,-6.1,14.35043,-0.5420699999999998,4.451507358491531,4.709530201312334,-5.0,3.3654,16.666666666666668,14.775066666666667,2.0,18.33333333333333,-5.555555555555555,9.28654941299512,9.28654941299512,13.019984639007834,4.8054135174159684,13.88888889,-6.666666667
658,3/21/2014,4.481291393571401,3.5693504562782614,3.713848502637763,5.115067537701801,10.533785834708368,0.31051637753117345,7.8,-6.1,7.738160000000001,-0.5420699999999998,4.495888298012143,4.709530201312334,-5.0,3.3654,8.88888888888889,10.67928888888889,2.0,6.111111111111111,-6.666666666666666,9.438749917229506,9.438749917229506,10.934806811279293,4.804021044733257,18.33333333,-2.777777778
659,3/22/2014,4.579568948279901,3.6522422349799815,3.78550333234163,5.230663741188395,10.563476345542355,0.308076069371801,0.6,-9.4,3.44912,-2.507880000000001,4.540269237474986,4.709530201312334,-8.88888888888889,1.317511111111111,1.1111111111111112,6.583511111111111,2.0,-1.6666666666666663,-5.555555555555555,9.279547402756236,9.279547402756236,10.620734437881403,4.8064770426931265,7.222222222,-2.777777778
660,3/23/2014,4.677052562672675,3.735071508227208,3.861033788984037,5.346175031583091,10.596866621214854,0.308076069371801,16.1,-7.2,12.68247,-1.19734,4.58465017690712,4.718498871295094,-8.333333333333334,1.6100666666666663,11.11111111111111,11.84951111111111,2.0,14.444444444444445,-6.111111111111111,9.282241108697834,9.282241108697834,10.748953437428224,4.802954902835411,0.0,-6.111111111
661,3/24/2014,4.773742236749724,3.8178382760199394,3.940439872564984,5.46160140888589,10.633956661725852,0.3108268941156123,16.1,-7.2,12.68247,-1.19734,4.6290311162412,4.820281565605037,-6.666666666666666,2.4877333333333342,8.333333333333334,10.386733333333334,2.0,6.666666666666666,-7.222222222222222,9.33702308018996,9.33702308018996,11.935241933031772,4.8054135174159684,15.0,-4.444444444
662,3/25/2014,4.869637970511048,3.900542538358176,4.023721583084472,5.576942873096795,10.674746467075355,0.3114516734734058,17.8,-6.7,13.69516,-0.8994900000000001,4.673412055943975,4.875197323201151,-6.111111111111111,2.7802888888888897,17.77777777777778,15.360177777777778,2.0,16.11111111111111,-3.888888888888889,9.279008567729637,9.279008567729637,12.33369368842927,4.796864349028711,15.0,-5.0
663,3/26/2014,4.964739763956647,3.983184295241919,4.110878920542498,5.692199424215799,10.719236037263366,0.3098990471205467,19.4,0.6,14.648279999999998,3.44912,4.717792995437625,4.852030263919617,-1.1111111111111112,5.413288888888889,13.88888888888889,13.312288888888888,2.0,17.77777777777778,-2.7777777777777777,9.385094565320053,9.385094565320053,11.325634640054393,4.803283067577055,16.66666667,-5.0
664,3/27/2014,5.05904761708652,4.065763546671168,4.201911884939065,5.807371062242909,10.767425372289878,0.2870030712622983,14.4,-2.8,11.66978,1.42374,4.762173934797756,4.852030263919617,-4.444444444444445,3.657955555555556,10.555555555555555,11.556955555555554,2.0,12.777777777777777,-5.0,8.72639673633969,8.72639673633969,11.325634640054393,4.802216138180428,18.88888889,3.888888889
665,3/28/2014,5.152561529900667,4.148280292645923,4.296820476274172,5.9224577871781205,10.819314472154892,0.3062952430600828,12.2,-2.2,10.35924,1.78116,4.74493212836325,4.795790545596741,-5.0,3.3654,8.88888888888889,10.67928888888889,2.0,11.666666666666666,-5.0,9.268764750493995,9.268764750493995,10.823585357911675,4.795459912431223,12.77777778,0.0
666,3/29/2014,5.245281502399088,4.230734533166183,4.395604694547819,6.037459599021436,10.874903336858411,0.3102070980660355,19.4,4.4,14.648279999999998,5.71278,4.718498871295094,4.74493212836325,-2.7777777777777777,4.535622222222223,16.11111111111111,14.48251111111111,2.0,18.88888888888889,-2.7777777777777777,9.267685795278128,9.267685795278128,10.620734437881403,4.787825020572167,10.55555556,-1.666666667
667,3/30/2014,5.337207534581785,4.31312626823195,4.498264539760007,6.152376497772856,10.93419196640044,0.31051637753117345,20.6,-1.1,15.36312,2.43643,4.795790545596741,4.74493212836325,1.1111111111111112,6.583511111111111,14.444444444444445,13.604844444444444,2.0,19.444444444444443,-2.2222222222222223,9.262828941527529,9.262828941527529,10.620734437881403,4.79363947336828,18.33333333,0.555555556
668,3/31/2014,5.428339626448755,4.395455497843222,4.604800011910733,6.267208483432376,10.997180360780968,0.30928659681454296,13.3,-3.9,11.01451,0.7684699999999998,4.804021044733257,4.74493212836325,-1.1111111111111112,5.413288888888889,11.11111111111111,11.84951111111111,2.0,12.22222222222222,-3.888888888888889,9.41541289588513,9.41541289588513,10.620734437881403,4.792728009577292,20.55555556,5.0
669,4/1/2014,5.518677778,4.477722222,4.715211111,6.381955556,11.06386852,0.3062952430600828,15.6,-4.4,12.38462,0.4706199999999998,4.77912349311153,4.74493212836325,-5.555555555555555,3.072844444444445,11.666666666666666,12.142066666666665,2.0,11.666666666666666,-5.0,9.2660671268883,9.2660671268883,9.44828026679988,4.7902379684500715,17.77777778,1.666666667
670,4/2/2014,5.60822198923552,4.559926440702283,4.829497837027807,6.496617715475727,11.134256444057534,0.2951323388765738,9.4,-1.1,8.69128,2.43643,4.770684624465665,4.74493212836325,-5.0,3.3654,13.88888888888889,13.312288888888888,2.0,8.333333333333334,-2.7777777777777777,6.6211781428987395,6.6211781428987395,9.047651629014018,4.398637900479079,15.0,-1.666666667
671,4/3/2014,5.696972260155313,4.642068153950072,4.947660189994155,6.611194961859559,11.208344132953576,0.2811442217672498,7.2,-5.0,7.380739999999999,0.1131999999999999,4.859812404361672,4.56954300834494,-10.0,0.7324000000000002,3.333333333333333,7.753733333333333,2.0,5.0,-6.666666666666666,5.659505278732409,5.659505278732409,9.047651629014018,4.355425952876702,8.888888889,-1.666666667
672,4/4/2014,5.78492859075938,4.724147361743366,5.06969816989904,6.725687295151491,11.28613158668812,0.2759292131063582,10.6,-0.6,9.40612,2.73428,4.875197323201151,4.394449154672439,-9.444444444444445,1.0249555555555556,7.777777777777778,10.094177777777777,2.0,9.444444444444445,-6.111111111111111,5.601785429664367,5.601785429664367,9.047651629014018,4.356324137321509,7.222222222,-3.888888889
673,4/5/2014,5.872090981047724,4.806164064082167,5.195611776742467,6.84009471535153,11.36761880526117,0.2759292131063582,13.3,1.7,11.01451,4.10439,4.890349128221754,4.400603020246817,-4.444444444444445,3.657955555555556,9.444444444444445,10.971844444444445,2.0,11.11111111111111,-1.6666666666666663,5.604462507680822,5.604462507680822,9.047651629014018,4.356837023600222,10.55555556,-4.444444444
674,4/6/2014,5.958459431020342,4.888118260966474,5.325401010524434,6.95441722245967,11.452805788672723,0.2759292131063582,12.2,0.6,10.35924,3.44912,4.890349128221754,4.414009680526933,-3.333333333333333,4.243066666666667,7.777777777777778,10.094177777777777,2.0,11.11111111111111,-0.5555555555555556,5.60357029044876,5.60357029044876,9.047651629014018,4.355810987855469,13.33333333,-1.111111111
675,4/7/2014,6.044033940677232,4.9700099523962855,5.45906587124494,7.068654816475911,11.54169253692278,0.2765113439734367,12.8,0.6,10.71666,3.44912,4.897839799950911,4.414009680526933,-3.888888888888889,3.950511111111112,10.0,11.2644,2.0,11.11111111111111,-3.888888888888889,5.607138307550475,5.607138307550475,9.047651629014018,4.338597076746545,11.66666667,1.666666667
676,4/8/2014,6.128814510018399,5.051839138371604,5.596606358903987,7.182807497400258,11.634279050011342,0.27949765854894304,21.1,3.9,15.66097,5.41493,4.867534450455582,4.414009680526933,-3.333333333333333,4.243066666666667,18.33333333333333,15.652733333333332,2.0,19.444444444444443,-1.6666666666666663,5.60357029044876,5.60357029044876,9.047651629014018,4.333361462692601,11.66666667,-0.555555556
677,4/9/2014,6.21280113904384,5.133605818892429,5.738022473501574,7.296875265232709,11.730565327938407,0.28031610438779486,23.9,1.7,17.32893,4.10439,4.890349128221754,4.3463994570307305,0.5555555555555556,6.290955555555556,20.0,16.5304,2.0,23.33333333333333,-1.1111111111111112,5.607138307550475,5.607138307550475,9.047651629014018,4.333623895445714,17.5,-0.277777778
678,4/10/2014,6.295993827753556,5.2153099939587575,5.8833142150377,7.410858119973261,11.830551370703978,0.28031610438779486,22.2,4.4,16.31624,5.71278,4.90527477843843,4.32280727501391,0.0,5.9984,20.555555555555557,16.822955555555552,2.0,20.555555555555557,-1.1111111111111112,5.60357029044876,5.60357029044876,9.047651629014018,4.333361462692601,23.33333333,0.0
679,4/11/2014,6.378392576147545,5.296951663570592,6.032481583512367,7.5247560616219165,11.934237178308052,0.2294333542382726,26.1,5.6,18.639470000000003,6.427619999999999,4.962844630259907,4.718498871295094,0.5555555555555556,6.290955555555556,22.22222222222222,17.700622222222222,2.0,25.0,2.2222222222222223,5.608029957123981,5.608029957123981,9.047651629014018,5.067582574538005,20.0,4.444444444
680,4/12/2014,6.459997384225809,5.378530827727934,6.185524578925573,7.638569090178676,12.04162275075063,0.18905119556678593,21.7,2.2,16.01839,4.40224,5.1298987149230735,5.075173815233827,0.0,5.9984,18.33333333333333,15.652733333333332,2.0,20.0,1.1111111111111112,5.602677931132576,5.602677931132576,8.84024886527523,5.175471536549191,24.44444444,4.444444444
681,4/13/2014,6.540808251988347,5.460047486430781,6.34244320127732,7.752297205643536,12.152708088031712,0.1758169434584797,2.2,-10.0,4.40224,-2.8653,5.4680601411351315,5.332718793265369,-11.666666666666666,-0.1452666666666653,0.5555555555555556,6.290955555555556,2.0,1.1111111111111112,-11.666666666666666,5.61426753904728,5.61426753904728,9.047651629014018,5.536191882462241,21.66666667,3.888888889
682,4/14/2014,6.62082517943516,5.541501639679133,6.503237450567607,7.865940408016502,12.267493190151296,0.155882976940936,5.6,-7.2,6.427619999999999,-1.19734,5.43372200355424,5.666426688112432,-10.0,0.7324000000000002,5.0,8.6314,2.0,2.7777777777777777,-11.666666666666666,5.616048432839588,5.616048432839588,9.047651629014018,5.790204789293776,6.111111111,-7.222222222
683,4/15/2014,6.700048166566247,5.622893287472991,6.667907326796433,7.979498697297568,12.385978057109387,0.150560411552214,18.9,-0.6,14.35043,2.73428,5.231108616854587,5.648974238161206,-1.1111111111111112,5.413288888888889,15.555555555555555,14.189955555555557,2.0,17.22222222222222,-3.333333333333333,5.617828762075256,5.617828762075256,8.333666660000267,5.800243507126995,3.888888889,-7.777777778
684,4/16/2014,6.778477213381608,5.704222429812355,6.836452829963799,8.09297207348674,12.50816268890598,0.16047037887845741,12.2,0.0,10.35924,3.0917,5.093750200806762,5.429345628954441,-1.6666666666666663,5.120733333333334,12.22222222222222,12.43462222222222,2.0,10.555555555555555,-1.6666666666666663,5.618718715152059,5.618718715152059,8.148005891014071,5.429915641904784,17.77777778,0.0
685,4/17/2014,6.856818612486912,5.783826166882276,7.00328656763371,8.206313772782694,12.6316204507123,0.18616131324212123,16.7,3.9,13.03989,5.41493,5.123963979403259,5.298317366548036,0.0,5.9984,14.444444444444445,13.604844444444444,2.0,15.555555555555555,1.6666666666666663,5.612486080160912,5.612486080160912,8.148005891014071,5.021443342812848,11.66666667,0.555555556
686,4/18/2014,6.935778656487823,5.860041598867805,7.162821147370169,8.319477031384118,12.753924707699564,0.20870640224232317,26.1,11.7,18.639470000000003,10.06139,5.135798437050262,5.298317366548036,1.1111111111111112,6.583511111111111,22.77777777777778,17.993177777777777,2.0,25.555555555555557,3.888888888888889,5.616048432839588,5.616048432839588,8.148005891014071,4.880298792368253,16.66666667,1.111111111
687,4/19/2014,7.015357345384341,5.932868725768943,7.315056569173176,8.432461849291006,12.875075459867777,0.21333114210262794,20.0,7.8,15.0057,7.738160000000001,5.1647859739235145,5.298317366548036,1.6666666666666663,6.8760666666666665,15.555555555555555,14.189955555555557,2.0,18.33333333333333,5.0,5.617828762075256,5.617828762075256,8.148005891014071,4.892527205615926,25.0,6.666666667
688,4/20/2014,7.09555467917647,6.002307547585685,7.459992833042729,8.545268226503358,12.995072707216927,0.2126451851414951,21.1,5.0,15.66097,6.0702,5.389071729816501,5.303304908059076,1.6666666666666663,6.8760666666666665,16.666666666666668,14.775066666666667,2.0,20.0,2.2222222222222223,5.619608527290847,5.619608527290847,7.942921376924236,4.91815444130209,20.0,6.666666667
689,4/21/2014,7.176370657864204,6.068358064318039,7.597629938978832,8.65789616302118,13.113916449747029,0.19351158547430666,19.4,8.9,14.648279999999998,8.39343,5.472270673671475,5.484796933490655,2.7777777777777777,7.4611777777777775,16.11111111111111,14.48251111111111,2.0,17.77777777777778,4.444444444444445,5.6204981985585585,5.6204981985585585,7.6589816555466435,5.328507037711094,21.11111111,7.222222222
690,4/22/2014,7.257805281447547,6.131020275966,7.727967886981482,8.770345658844464,13.23160668745807,0.17844146387590207,25.6,7.8,18.34162,7.738160000000001,5.5053315359323625,5.662960480135946,7.777777777777778,10.094177777777777,20.555555555555557,16.822955555555552,2.0,23.33333333333333,2.2222222222222223,5.6258332716140815,5.6258332716140815,7.6589816555466435,5.365789081663049,19.44444444,7.777777778
691,4/23/2014,7.339858549926499,6.190294182529567,7.851006677050681,8.882616713973215,13.34814342035006,0.17878070701931353,23.3,1.1,16.971510000000002,3.74697,5.497168225293202,5.82600010738045,-2.2222222222222223,4.828177777777778,19.444444444444443,16.23784444444444,2.0,21.11111111111111,-2.2222222222222223,5.6204981985585585,5.6204981985585585,7.6589816555466435,5.363824168750156,25.55555556,9.444444444
692,4/24/2014,7.422530463301059,6.246179784008744,7.966746309186428,8.994709328407431,13.463526648422995,0.1721530188696593,18.9,1.7,14.35043,4.10439,5.459585514144159,5.82600010738045,-1.6666666666666663,5.120733333333334,19.444444444444443,16.23784444444444,2.0,17.22222222222222,-1.6666666666666663,5.624055476255546,5.624055476255546,7.6589816555466435,5.57549445435467,22.77777778,1.111111111
693,4/25/2014,7.505821021571226,6.298677080403528,8.075186783388723,9.106623502147116,13.577756371676877,0.1615910183896475,22.8,4.4,16.67366,5.71278,5.3981627015177525,5.645446897643238,1.6666666666666663,6.8760666666666665,20.0,16.5304,2.0,22.22222222222222,2.7777777777777777,5.624944444170094,5.624944444170094,7.6589816555466435,5.639101721181868,22.77777778,1.111111111
694,4/26/2014,7.589730224737001,6.34778607171392,8.176328099657566,9.218359235192263,13.6908325901117,0.1618189326809659,22.8,4.4,16.67366,5.71278,5.356586274672012,5.594711379601839,4.444444444444445,8.338844444444444,18.88888888888889,15.94528888888889,2.0,22.77777777777778,6.111111111111111,5.627610505356603,5.627610505356603,7.6589816555466435,5.631677623121245,23.33333333,3.888888889
695,4/27/2014,7.674258072798383,6.393506757939919,8.270170257992955,9.32991652754288,13.802755303727468,0.1622786480279064,11.1,-2.8,9.70397,1.42374,5.365976015021851,5.594711379601839,0.5555555555555556,6.290955555555556,11.11111111111111,11.84951111111111,2.0,10.0,-4.444444444444445,5.630275304103699,5.630275304103699,7.6589816555466435,5.6292744224811395,23.88888889,8.333333333
696,4/28/2014,7.759404565755376,6.435839139081527,8.356713258394894,9.44129537919896,13.913524512524182,0.22008936321558728,13.3,1.7,11.01451,4.10439,5.356586274672012,5.564520407322694,-3.888888888888889,3.950511111111112,10.555555555555555,11.556955555555554,2.0,10.555555555555555,-2.7777777777777777,5.629387178015028,5.629387178015028,7.6589816555466435,5.449621140639202,10.55555556,4.444444444
697,4/29/2014,7.845169703607977,6.474783215138744,8.435957100863382,9.552495790160508,14.023140216501846,0.31335662403819387,10.6,-0.6,9.40612,2.73428,5.272999558563747,5.53338948872752,-2.7777777777777777,4.535622222222223,10.0,11.2644,2.0,8.88888888888889,-3.333333333333333,5.633826408401309,5.633826408401309,7.330757123244501,5.415744783424001,13.33333333,3.333333333
698,4/30/2014,7.931553486356184,6.510338986111568,8.507901785398417,9.663517760427522,14.13160241566045,0.31239834091670443,11.7,-0.6,10.06139,2.73428,5.187385805840755,5.638354669333745,-5.0,3.3654,7.777777777777778,10.094177777777777,2.0,9.444444444444445,-5.0,5.635601121442148,5.635601121442148,7.135825109964509,5.413875707182309,10.55555556,0.0
699,5/1/2014,8.018555914,6.542506452,8.572547312,9.77436129,14.23891111,0.2813527858064756,16.1,2.2,12.68247,4.40224,5.147494476813453,5.805134968916488,-3.888888888888889,3.950511111111112,12.777777777777777,12.727177777777776,2.0,13.88888888888889,-3.333333333333333,5.630275304103699,5.630275304103699,7.135825109964509,5.311776386232193,11.11111111,-2.222222222
700,5/2/2014,8.106176986539424,6.571285612804038,8.629893680668129,9.885026378877946,14.345066299520497,0.2879134756825321,24.4,8.3,17.62678,8.036010000000001,5.1298987149230735,5.877735781779639,-0.5555555555555556,5.705844444444445,20.555555555555557,16.822955555555552,2.0,22.22222222222222,0.5555555555555556,6.493843238021688,6.493843238021688,7.700649323271382,5.31566600488265,15.55555556,-0.555555556
701,5/3/2014,8.194416703974456,6.596676468523686,8.679940891402808,9.995513027061357,14.450067984221937,0.2966655213956739,26.1,12.8,18.639470000000003,10.71666,5.099866427824199,6.025865973825314,6.666666666666666,9.509066666666666,23.88888888888889,18.57828888888889,2.0,25.555555555555557,5.555555555555555,6.880406964707829,6.880406964707829,8.148005891014071,5.329719129687568,23.88888889,2.222222222
702,5/4/2014,8.283275066305094,6.618679019158941,8.722688944204034,10.105821234550234,14.55391616410432,0.3003709153012428,29.4,11.1,20.60528,9.70397,5.081404364984463,6.150602768446279,7.777777777777778,10.094177777777777,25.555555555555557,19.455955555555555,2.0,27.22222222222222,5.0,6.880406964707829,6.880406964707829,8.148005891014071,5.330494098243258,26.11111111,11.11111111
703,5/5/2014,8.372752073531343,6.637293264709802,8.758137839071809,10.215951001344576,14.656610839167652,0.2761227119166927,27.8,10.6,19.65216,9.40612,5.056245805348308,6.040254711277414,4.444444444444445,8.338844444444444,24.444444444444443,18.870844444444444,2.0,27.22222222222222,3.888888888888889,6.8753181744556375,6.8753181744556375,8.148005891014071,4.727387818712341,28.88888889,11.66666667
704,5/6/2014,8.462847725653198,6.652519205176273,8.786287576006131,10.325902327444384,14.758152009411925,0.281771777915893,24.4,5.6,17.62678,6.427619999999999,5.017279836814924,5.886104031450156,2.2222222222222223,7.168622222222222,22.77777777777778,17.993177777777777,2.0,23.88888888888889,0.5555555555555556,6.874590896918885,6.874590896918885,8.148005891014071,4.491889499529125,25.0,8.333333333
705,5/7/2014,8.553562022670663,6.664356840558352,8.807138155007003,10.435675212849658,14.858539674837148,0.2811442217672498,20.0,1.7,15.0057,4.10439,5.003946305945459,5.886104031450156,0.0,5.9984,18.33333333333333,15.652733333333332,2.0,18.88888888888889,0.0,6.874590896918885,6.874590896918885,7.726577508832743,4.460953335227682,20.0,2.777777778
706,5/8/2014,8.644894964583735,6.67280617085604,8.820689576074422,10.5452696575604,14.957773835443314,0.2874568318143255,12.8,1.7,10.71666,4.10439,5.0106352940962555,5.75890177387728,0.0,5.9984,11.666666666666666,12.142066666666665,2.0,18.88888888888889,0.0,6.878953408767935,6.878953408767935,7.808969202141855,4.442533602510535,12.77777778,2.222222222
707,5/9/2014,8.736846551392416,6.677867196069334,8.82694183920839,10.654685661576607,15.055854491230424,0.2592364322722747,17.8,4.4,13.69516,5.71278,5.049856007249537,5.641907070938114,1.1111111111111112,6.583511111111111,15.555555555555555,14.189955555555557,2.0,17.77777777777778,1.1111111111111112,6.884765791223403,6.884765791223403,7.858116822750856,5.268373490174964,17.22222222,3.888888889
708,5/10/2014,8.829416783096704,6.679539916198237,8.825894944408901,10.763923224898278,15.15278164219848,0.2948798731084674,18.9,2.8,14.35043,4.75966,5.093750200806762,5.641907070938114,1.1111111111111112,6.583511111111111,17.22222222222222,15.06762222222222,2.0,18.88888888888889,1.1111111111111112,6.88839603971781,6.88839603971781,7.858116822750856,5.324423613632516,19.44444444,3.888888889
709,5/11/2014,8.9226056596966,6.677824331242748,8.817548891675965,10.87298234752542,15.24855528834748,0.2845575350494627,2.8,0.0,4.75966,3.0917,5.135798437050262,5.641907070938114,-3.333333333333333,4.243066666666667,1.1111111111111112,6.583511111111111,2.0,1.1111111111111112,-1.6666666666666663,6.890573270780886,6.890573270780886,7.858116822750856,5.328943560089797,14.16666667,4.444444444
710,5/12/2014,9.016413181192105,6.672720441202866,8.801903681009579,10.981863029458022,15.343175429677428,0.28390487786105656,4.4,-1.1,5.71278,2.43643,5.204006687076795,5.4510384535657,-2.7777777777777777,4.535622222222223,0.5555555555555556,6.290955555555556,2.0,2.7777777777777777,-2.2222222222222223,6.8927498141162795,6.8927498141162795,7.858116822750856,5.32768197517794,8.888888889,5.0
711,5/13/2014,9.110839347583218,6.664228246078592,8.778959312409736,11.090565270696093,15.43664206618832,0.2753519536522676,10.0,1.1,9.0487,3.74697,5.231108616854587,5.288267030694535,-5.0,3.3654,6.666666666666666,9.509066666666666,2.0,8.333333333333334,-2.2222222222222223,6.8927498141162795,6.8927498141162795,7.858116822750856,5.325056663737659,10.0,0.555555556
712,5/14/2014,9.20588415886994,6.652347745869927,8.748715785876442,11.19908907123963,15.528955197880157,0.2596896437408593,12.8,1.1,10.71666,3.74697,5.231108616854587,5.288267030694535,-3.888888888888889,3.950511111111112,11.11111111111111,11.84951111111111,2.0,12.22222222222222,-1.1111111111111112,6.88839603971781,6.88839603971781,7.858116822750856,5.38943695991552,10.55555556,-0.555555556
713,5/15/2014,9.301547615052268,6.637078940576869,8.711173101409699,11.307434431088634,15.62011482475294,0.2404863162264529,17.2,4.4,13.337739999999998,5.71278,5.209486152841421,5.44673737166631,2.2222222222222223,7.168622222222222,15.555555555555555,14.189955555555557,2.0,15.555555555555555,1.1111111111111112,6.8898476035395735,6.8898476035395735,7.858116822750856,5.410171751322179,12.77777778,0.555555556
714,5/16/2014,9.397829716130204,6.618421830199418,8.666331259009501,11.4156013502431,15.710120946806663,0.24584515014209538,18.9,5.0,14.35043,6.0702,5.181783550292085,5.564520407322694,3.333333333333333,7.753733333333333,20.0,16.5304,2.0,17.77777777777778,5.0,6.889121859859935,6.889121859859935,7.858116822750856,5.377913820819179,16.66666667,5.555555556
715,5/17/2014,9.49473014861865,6.598350436340404,8.61555140022772,11.523874585662185,15.798616548178408,0.24858390371272526,20.6,8.3,15.36312,8.036010000000001,5.181783550292085,5.568344503761097,5.555555555555555,8.923955555555555,21.666666666666668,17.408066666666667,2.0,19.444444444444443,6.111111111111111,6.886944169949398,6.886944169949398,7.858116822750856,5.40168589952507,17.22222222,6.111111111
716,5/18/2014,9.592247031607013,6.588708888616789,8.567000374375546,11.633962679100774,15.883459533690592,0.24744880157997637,29.4,11.1,20.60528,9.70397,5.176149732573829,5.627621113690637,6.666666666666666,9.509066666666666,26.11111111111111,19.74851111111111,2.0,27.77777777777778,2.7777777777777777,6.88839603971781,6.88839603971781,7.858116822750856,5.393991116616319,20.0,8.888888889
717,5/19/2014,9.690380051610193,6.5914712086314,8.522039323004845,11.74615038751802,15.964292887480289,0.24871131731971624,27.8,10.0,19.65216,9.0487,5.1298987149230735,5.860786223465865,5.555555555555555,8.923955555555555,26.666666666666664,20.041066666666666,2.0,26.666666666666664,4.444444444444445,6.8898476035395735,6.8898476035395735,7.858116822750856,5.390030174471236,27.77777778,10.0
718,5/20/2014,9.789129208628191,6.606637396384239,8.480668246115624,11.860437710913926,16.041116609547498,0.24883899255637076,26.1,10.0,18.639470000000003,9.0487,5.075173815233827,5.983936280687191,5.0,8.6314,23.88888888888889,18.57828888888889,2.0,23.88888888888889,6.111111111111111,6.8927498141162795,6.8927498141162795,7.858116822750856,5.39421828092524,27.22222222,12.77777778
719,5/21/2014,9.88849450266101,6.634207451875305,8.442887143707875,11.976824649288488,16.11393069989222,0.24645701217316968,21.1,10.0,15.66097,9.0487,5.087596335232384,5.75890177387728,7.777777777777778,10.094177777777777,21.666666666666668,17.408066666666667,2.0,20.555555555555557,7.222222222222222,6.8927498141162795,6.8927498141162795,7.858116822750856,5.397393174738724,21.11111111,8.888888889
720,5/22/2014,9.988475933708644,6.674181375104597,8.4086960157816,12.095311202641703,16.182735158514454,0.24871131731971624,24.4,8.9,17.62678,8.39343,5.117993812416755,5.267858159063328,6.111111111111111,9.21651111111111,22.77777777777778,17.993177777777777,2.0,22.77777777777778,4.444444444444445,6.418722614352485,6.418722614352485,7.330757123244501,5.391352232515226,20.0,12.22222222
721,5/23/2014,10.089073501771097,6.726559166072116,8.378094862336802,12.21589737097358,16.2475299854142,0.24744880157997637,22.8,9.4,16.67366,8.69128,5.247024072160486,4.795790545596741,6.666666666666666,9.509066666666666,21.11111111111111,17.11551111111111,2.0,21.11111111111111,7.222222222222222,6.2809234989768825,6.2809234989768825,7.135825109964509,5.402316956566521,24.44444444,8.333333333
722,5/24/2014,10.190287206848373,6.791340824777862,8.35108368337348,12.33858315428411,16.308315180591464,0.20445828459884038,21.1,8.9,15.66097,8.39343,5.424950017481403,4.598145571051127,6.111111111111111,9.21651111111111,20.0,16.5304,2.0,18.88888888888889,5.0,6.285698051927089,6.285698051927089,7.135825109964509,5.720311776607412,21.66666667,9.444444444
723,5/25/2014,10.292117048940462,6.868526351221835,8.327662478891632,12.463368552573296,16.36509074404624,0.1400552969868338,21.7,8.9,16.01839,8.39343,5.680172609017068,4.605170185988092,2.7777777777777777,7.4611777777777775,15.0,13.8974,2.0,18.33333333333333,5.0,6.30158710167526,6.30158710167526,7.135825109964509,6.392754283805666,20.0,10.55555556
724,5/26/2014,10.394563028047369,6.958115745404035,8.307831248891258,12.590253565841142,16.41785667577852,0.13228342099734997,23.9,8.3,17.32893,8.036010000000001,5.746203190540153,4.61512051684126,4.444444444444445,8.338844444444444,21.11111111111111,17.11551111111111,2.0,22.22222222222222,7.777777777777778,6.296824596572467,6.296824596572467,7.135825109964509,6.141951380381918,19.44444444,7.777777778
