Date,"Adjusted TOC, Downstream Strontia","Adjusted TP, Downstream Strontia","Adjusted turbidity, Downstream Strontia"
1/16/20,2.9,0.0003317105946542324,1.491118496544807
1/17/20,2.9,0.0004096935995396423,1.4892051781145612
1/18/20,2.9,0.0004959402151678836,1.487143962124625
1/19/20,2.9,0.0005904609023517617,1.4849450484067013
1/20/20,2.9,0.0006932661219040827,1.482618636792493
1/21/20,2.9,0.0008043663346376524,1.4801749271137026
1/22/20,2.9,0.0009237720013652764,1.4776241192020332
1/23/20,2.9,0.0010514935828997605,1.4749764128891871
1/24/20,2.9,0.0011875415400539105,1.4722420080068679
1/25/20,2.9,0.001331926333640532,1.4694311043867776
1/26/20,2.9,0.0014846584244724312,1.4665539018606193
1/27/20,2.9,0.0016457482733624133,1.4636206002600956
1/28/20,2.9,0.0018152063411232845,1.4606413994169096
1/29/20,2.9,0.0019930430885678504,1.4576264991627637
1/30/20,2.9,0.0021792689765089165,1.454586099329361
1/31/20,2.9,0.0023738944657592893,1.4515303997484041
2/1/20,2.9,0.002576930017131774,1.448469600251596
2/2/20,2.9,0.0027883860914391764,1.4454139006706388
2/3/20,2.9,0.0030082731494943025,1.4423735008372363
2/4/20,2.9,0.0032366016521099576,1.4393586005830903
2/5/20,2.9,0.003473382060098948,1.4363793997399041
2/6/20,2.9,0.0037186248342740793,1.4334460981393806
2/7/20,2.9,0.003972340435448157,1.4305688956132223
2/8/20,2.9,0.004234539324433987,1.427757991993132
2/9/20,2.9,0.004505231962044375,1.4250235871108126
2/10/20,2.9,0.004784428809092128,1.4223758807979667
2/11/20,2.9,0.00507214032639005,1.4198250728862971
2/12/20,2.9,0.005368376974750947,1.4173813632075072
2/13/20,2.9,0.005673149214987625,1.4150549515932986
2/14/20,2.9,0.005986467507912891,1.412856037875375
2/15/20,2.9,0.006308342314339549,1.410794821885439
2/16/20,2.9,0.006638784095080405,1.408881503455193
2/17/20,2.9,0.0069778033109482674,1.40712628241634
2/18/20,2.9,0.007325410422755938,1.405539358600583
2/19/20,2.9,0.007681615891316225,1.4041309318396245
2/20/20,2.9,0.008046430177441933,1.4029112019651675
2/21/20,2.9,0.008419863741945869,1.4018903688089144
2/22/20,2.9,0.008801927045640838,1.4010786322025683
2/23/20,2.9,0.009192630549339645,1.4004861919778322
2/24/20,2.9,0.009591984713855096,1.4001232479664085
2/25/20,2.9,0.01,1.4
2/26/20,2.8988769531250003,0.010631947656745612,1.407861328125
2/27/20,2.895703125,0.011662659917530132,1.4300781249999999
2/28/20,2.8907714843749996,0.013031488719866778,1.4645996093749998
2/29/20,2.884375,0.014677786001268768,1.509375
3/1/20,2.876806640625,0.016540903699249314,1.562353515625
3/2/20,2.8683593750000003,0.018560193751321633,1.621484375
3/3/20,2.859326171875,0.02067500809499894,1.684716796875
3/4/20,2.8499999999999996,0.022824698667794456,1.75
3/5/20,2.8406738281249995,0.024948617407221402,1.815283203125
3/6/20,2.831640625,0.026986116250792978,1.8785156250000004
3/7/20,2.823193359375,0.028876547136022414,1.9376464843749999
3/8/20,2.815625,0.030559262000422926,1.990625
3/9/20,2.8092285156249996,0.03197361278150772,2.035400390625
3/10/20,2.804296875,0.033058951416790015,2.069921875
3/11/20,2.8011230468749995,0.033754629843783045,2.0921386718750004
3/12/20,2.8,0.034,2.1
3/13/20,2.8,0.03387299562682216,2.099174562682216
3/14/20,2.8,0.03350437317784257,2.0967638483965017
3/15/20,2.8,0.03291271865889213,2.0928662536443148
3/16/20,2.8,0.03211661807580175,2.0875801749271137
3/17/20,2.8,0.031134657434402333,2.0810040087463557
3/18/20,2.8,0.02998542274052478,2.0732361516034983
3/19/20,2.8,0.0286875,2.064375
3/20/20,2.8,0.027259475218658895,2.0545189504373176
3/21/20,2.8,0.02571993440233236,2.0437663994169095
3/22/20,2.8,0.02408746355685131,2.0322157434402333
3/23/20,2.8,0.022380648688046647,2.0199653790087466
3/24/20,2.8,0.02061807580174927,2.0071137026239065
3/25/20,2.8,0.01881833090379009,1.9937591107871722
3/26/20,2.8,0.016999999999999998,1.98
3/27/20,2.8,0.015181669096209912,1.9659347667638485
3/28/20,2.8,0.013381924198250727,1.9516618075801748
3/29/20,2.8,0.01161935131195335,1.9372795189504373
3/30/20,2.8,0.009912536443148687,1.9228862973760934
3/31/20,2.8,0.008280065597667634,1.9085805393586006
4/1/20,2.8,0.006740524781341104,1.8944606413994167
4/2/20,2.8,0.005312499999999994,1.880625
4/3/20,2.8,0.0040145772594752105,1.8671720116618076
4/4/20,2.8,0.002865342565597666,1.8542000728862973
4/5/20,2.8,0.0018833819241982491,1.841807580174927
4/6/20,2.8,0.0010872813411078666,1.8300929300291544
4/7/20,2.8,0.0004956268221574314,1.8191545189504374
4/8/20,2.8,0.00012700437317783586,1.8090907434402335
4/9/20,2.8,0.0,1.8
4/10/20,2.8003943353300564,5.2295918367346945e-05,1.7912827988338191
4/11/20,2.8015567141662645,0.00020408163265306123,1.7823032069970848
4/12/20,2.8034561957776822,0.0004477040816326531,1.7731049562682215
4/13/20,2.8060618394333665,0.0007755102040816328,1.763731778425656
4/14/20,2.8093427044023764,0.0011798469387755103,1.7542274052478133
4/15/20,2.8132678499537684,0.001653061224489796,1.7446355685131196
4/16/20,2.8178063353566007,0.0021875,1.7349999999999999
4/17/20,2.822927219879931,0.002775510204081633,1.7253644314868808
4/18/20,2.828599562792817,0.0034094387755102045,1.7157725947521867
4/19/20,2.8347924233643162,0.004081632653061225,1.706268221574344
4/20/20,2.8414748608634866,0.004784438775510204,1.6968950437317785
4/21/20,2.848615934559386,0.005510204081632654,1.6876967930029156
4/22/20,2.8561847037210724,0.006251275510204083,1.6787172011661808
4/23/20,2.8641502276176025,0.007000000000000001,1.6700000000000002
4/24/20,2.8724815655180347,0.0077487244897959185,1.661588921282799
4/25/20,2.881147776691426,0.008489795918367349,1.6535276967930028
4/26/20,2.890117920406836,0.009215561224489795,1.645860058309038
4/27/20,2.8993610559333205,0.009918367346938777,1.6386297376093295
4/28/20,2.908846242539938,0.010590561224489797,1.6318804664723032
4/29/20,2.918542539495746,0.011224489795918368,1.625655976676385
4/30/20,2.9284190060698023,0.0118125,1.62
5/1/20,2.938444701531165,0.012346938775510205,1.6149562682215743
5/2/20,2.9485886851488914,0.012820153061224492,1.6105685131195335
5/3/20,2.958820016192039,0.013224489795918372,1.6068804664723033
5/4/20,2.9691077539296664,0.013552295918367353,1.6039358600583091
5/5/20,2.9794209576308304,0.013795918367346945,1.6017784256559766
5/6/20,2.989728686564589,0.013947704081632654,1.6004518950437319
5/7/20,3.0,0.014,1.6
5/8/20,3.011333811735347,0.014,1.604302978515625
5/9/20,3.0247431892545524,0.014,1.616845703125
5/10/20,3.040068422355131,0.014,1.637078857421875
5/11/20,3.057149800834598,0.014,1.664453125
5/12/20,3.0758276144904686,0.014,1.698419189453125
5/13/20,3.095942153120258,0.014,1.738427734375
5/14/20,3.1173337065214817,0.014,1.783929443359375
5/15/20,3.139842564491654,0.014,1.834375
5/16/20,3.163309016828291,0.014,1.889215087890625
5/17/20,3.187573353328907,0.014,1.947900390625
5/18/20,3.2124758637910187,0.014,2.009881591796875
5/19/20,3.23785683801214,0.014,2.074609375
5/20/20,3.2635565657897856,0.014,2.141534423828125
5/21/20,3.289415336921472,0.014,2.210107421875
5/22/20,3.3152734412047136,0.014,2.279779052734375
5/23/20,3.340971168437026,0.014,2.35
5/24/20,3.366348808415924,0.014,2.420220947265625
5/25/20,3.391246650938923,0.014,2.489892578125
5/26/20,3.415504985803538,0.014,2.558465576171875
5/27/20,3.438964102807284,0.014,2.625390625
5/28/20,3.4614642917476766,0.014,2.690118408203125
5/29/20,3.482845842422231,0.014,2.752099609375
5/30/20,3.502949044628462,0.014,2.810784912109375
5/31/20,3.521614188163885,0.014,2.8656249999999996
6/1/20,3.538681562826015,0.014,2.9160705566406246
6/2/20,3.5539914584123675,0.014,2.9615722656249996
6/3/20,3.567384164720457,0.014,3.0015808105468746
6/4/20,3.5786999715478,0.014,3.0355468749999996
6/5/20,3.5877791686919105,0.014,3.0629211425781246
6/6/20,3.594462045950304,0.014,3.0831542968749996
6/7/20,3.5985888931204952,0.014,3.0956970214843746
6/8/20,3.6,0.014,3.1
6/9/20,3.598151280503872,0.014004929918656343,3.098979536402867
6/10/20,3.592707120332515,0.014019447679113294,3.095965005707841
6/11/20,3.5838205169614703,0.014043145288102746,3.091026698059482
6/12/20,3.57164446786628,0.014075614752356585,3.0842349036023515
6/13/20,3.5563319705224865,0.014116448078606703,3.0756599124810093
6/14/20,3.53803602240563,0.014165237273584985,3.0653720148400163
6/15/20,3.5169096209912536,0.014221574344023323,3.053441500823932
6/16/20,3.493105763754898,0.014285051296653606,3.039938660577318
6/17/20,3.4667774481721056,0.01435526013820772,3.024933784244734
6/18/20,3.4380776717184167,0.014431792875417555,3.0084971619707406
6/19/20,3.407159431869374,0.014514241515015004,2.9906990838998984
6/20/20,3.37417572610052,0.014602198063731949,2.9716098401767677
6/21/20,3.339279551887394,0.014695254528300283,2.951299720945909
6/22/20,3.3026239067055396,0.014793002915451896,2.9298390163518824
6/23/20,3.2643617880304974,0.014895035231918674,2.9072980165392486
6/24/20,3.22464619333781,0.015000943484432505,2.8837470116525683
6/25/20,3.183630120103018,0.015110319679725285,2.859256291836402
6/26/20,3.1414665658016645,0.015222755824528894,2.83389614723531
6/27/20,3.0983085279092895,0.015337843925575228,2.8077368679938517
6/28/20,3.0543090039014356,0.01545517598959617,2.7808487442565895
6/29/20,3.0096209912536445,0.015574344023323614,2.7533020661680823
6/30/20,2.9643974874414574,0.01569494003348945,2.725167123872891
7/1/20,2.918791489940416,0.015816556026825555,2.696514207515576
7/2/20,2.8729559962260622,0.015938784010063833,2.667413607240698
7/3/20,2.827044003773938,0.016061215989936168,2.637935613192817
7/4/20,2.7812085100595842,0.01618344397317444,2.6081505155164937
7/5/20,2.735602512558543,0.016305059966510552,2.578128604356289
7/6/20,2.6903790087463557,0.016425655976676383,2.5479401698567625
7/7/20,2.6456909960985646,0.016544824010403827,2.517655502162475
7/8/20,2.6016914720907107,0.016662156074424773,2.487344891417987
7/9/20,2.5585334341983357,0.0167772441754711,2.457078627767859
7/10/20,2.516369879896982,0.016889680320274717,2.4269270013566517
7/11/20,2.47535380666219,0.01699905651556749,2.3969603023289245
7/12/20,2.4356382119695024,0.017104964768081328,2.3672488208292393
7/13/20,2.397376093294461,0.017206997084548103,2.337862847002155
7/14/20,2.3607204481126063,0.017304745471699717,2.308872670992233
7/15/20,2.3258242738994808,0.017397801936268047,2.2803485829440335
7/16/20,2.292840568130626,0.017485758484984997,2.252360873002117
7/17/20,2.2619223282815835,0.017568207124582444,2.2249798313110443
7/18/20,2.233222551827895,0.01764473986179228,2.198275748015375
7/19/20,2.2068942362451023,0.017714948703346393,2.1723189132596703
7/20/20,2.1830903790087466,0.017778425655976673,2.14717961718849
7/21/20,2.16196397759437,0.017834762726415015,2.1229281499463957
7/22/20,2.1436680294775137,0.017883551921393296,2.0996348016779462
7/23/20,2.12835553213372,0.01792438524764341,2.077369862527703
7/24/20,2.11617948303853,0.017956854711897254,2.0562036226402265
7/25/20,2.1072928796674852,0.017980552320886703,2.036206372160077
7/26/20,2.101848719496128,0.017995070081343656,2.017448401231815
7/27/20,2.1,0.018,2.0
7/28/20,2.106667934445507,0.017985422740524778,1.9826245404994296
7/29/20,2.125561980872579,0.017944606413994167,1.964279376346812
7/30/20,2.1550175039170414,0.01788192419825073,1.9453257700595765
7/31/20,2.1933698682147194,0.017801749271137025,1.9261249841551529
8/1/20,2.2389544384014384,0.017708454810495627,1.9070382811509698
8/2/20,2.290106579113025,0.017606413994169096,1.8884269235644568
8/3/20,2.3451616549853043,0.0175,1.8706521739130435
8/4/20,2.4024550306541017,0.017393586005830904,1.854075294714159
8/5/20,2.4603220707552427,0.017291545189504376,1.8390575484852325
8/6/20,2.5170981399245527,0.017198250728862975,1.825960197743694
8/7/20,2.571118602797858,0.01711807580174927,1.8151445050069719
8/8/20,2.6207188240109844,0.017055393586005833,1.806971732792496
8/9/20,2.6642341681997563,0.01701457725947522,1.8018031436176956
8/10/20,2.7,0.017,1.8
8/11/20,2.7313226760787472,0.017029333333333334,1.8013037037037039
8/12/20,2.7625833802118214,0.017114666666666667,1.8050962962962964
8/13/20,2.793729717698239,0.017252,1.8112000000000001
8/14/20,2.824709293837017,0.017437333333333336,1.8194370370370372
8/15/20,2.85546971392717,0.017666666666666667,1.8296296296296297
8/16/20,2.885958583267715,0.017936000000000004,1.8416000000000001
8/17/20,2.916123507157668,0.018241333333333335,1.8551703703703706
8/18/20,2.9459120908960448,0.018578666666666667,1.870162962962963
8/19/20,2.9752719397818614,0.018944,1.8864
8/20/20,3.004150659114134,0.019333333333333334,1.9037037037037037
8/21/20,3.032495854191878,0.019742666666666665,1.9218962962962962
8/22/20,3.0602551303141103,0.020168,1.9408
8/23/20,3.087376092779847,0.020605333333333333,1.9602370370370368
8/24/20,3.1138063468881025,0.021050666666666665,1.98002962962963
8/25/20,3.1394934979378952,0.021500000000000002,2.0
8/26/20,3.1643851512282395,0.021949333333333335,2.01997037037037
8/27/20,3.188428912058152,0.022394666666666667,2.0397629629629628
8/28/20,3.2115723857266487,0.022832,2.0592
8/29/20,3.2337631775327447,0.02325733333333333,2.078103703703704
8/30/20,3.2549488927754577,0.023666666666666666,2.0962962962962965
8/31/20,3.2750771367538025,0.024055999999999998,2.1136000000000004
9/1/20,3.2940955147667954,0.02442133333333333,2.129837037037037
9/2/20,3.311951632113453,0.024758666666666665,2.14482962962963
9/3/20,3.328593094092791,0.025063999999999993,2.1584000000000003
9/4/20,3.3439675060038248,0.025333333333333333,2.1703703703703705
9/5/20,3.3580224731455712,0.025562666666666664,2.180562962962963
9/6/20,3.3707056008170455,0.025748,2.1888
9/7/20,3.3819644943172644,0.02588533333333333,2.194903703703704
9/8/20,3.391746758945244,0.02597066666666666,2.198696296296297
9/9/20,3.4,0.026,2.2
9/10/20,3.407420004190613,0.025992142153283167,2.2
9/11/20,3.4147359913793105,0.02596883104216768,2.2
9/12/20,3.4219457165948275,0.02593046031020603,2.2
9/13/20,3.4290469348659003,0.02587742360095073,2.2
9/14/20,3.4360374012212644,0.025810114557954282,2.2
9/15/20,3.442914870689655,0.025728926824769183,2.2
9/16/20,3.4496770982998086,0.025634254044947943,2.2
9/17/20,3.4563218390804598,0.02552648986204306,2.2
9/18/20,3.462846848060345,0.025406027919607044,2.2
9/19/20,3.4692498802681992,0.025273261861192393,2.2
9/20/20,3.4755286907327587,0.02512858533035161,2.2
9/21/20,3.4816810344827585,0.024972391970637203,2.2
9/22/20,3.4877046665469353,0.024805075425601668,2.2
9/23/20,3.4935973419540227,0.024627029338797516,2.2
9/24/20,3.499356815732759,0.024438647353777244,2.2
9/25/20,3.504980842911877,0.024240323114093357,2.2
9/26/20,3.510467178520115,0.02403245026329836,2.2
9/27/20,3.5158135775862065,0.023815422444944754,2.2
9/28/20,3.521017795138889,0.023589633302585046,2.2
9/29/20,3.5260775862068963,0.023355476479771736,2.2
9/30/20,3.5309907058189656,0.023113345620057322,2.2
10/1/20,3.535754909003831,0.02286363436699432,2.2
10/2/20,3.54036795079023,0.022606736364135224,2.2
10/3/20,3.544827586206897,0.02234304525503254,2.2
10/4/20,3.549131570282567,0.022072954683238773,2.2
10/5/20,3.553277658045977,0.021796858292306417,2.2
10/6/20,3.557263604525862,0.02151514972578799,2.2
10/7/20,3.5610871647509583,0.021228222627235983,2.2
10/8/20,3.56474609375,0.020936470640202903,2.2
10/9/20,3.568238146551724,0.02064028740824126,2.2
10/10/20,3.5715610781848657,0.020340066574903545,2.2
10/11/20,3.5747126436781613,0.02003620178374227,2.2
10/12/20,3.577690598060345,0.019729086678309936,2.2
10/13/20,3.5804926963601535,0.019419114902159043,2.2
10/14/20,3.5831166936063217,0.019106680098842102,2.2
10/15/20,3.5855603448275866,0.01879217591191161,2.2
10/16/20,3.587821405052682,0.018475995984920068,2.2
10/17/20,3.589897629310345,0.018158533961419986,2.2
10/18/20,3.5917867726293107,0.017840183484963863,2.2
10/19/20,3.5934865900383146,0.017521338199104203,2.2
10/20/20,3.5949948365660918,0.017202391747393513,2.2
10/21/20,3.5963092672413794,0.01688373777338429,2.2
10/22/20,3.597427637092912,0.01656576992062904,2.2
10/23/20,3.5983477011494256,0.016248881832680265,2.2
10/24/20,3.599067214439655,0.01593346715309047,2.2
10/25/20,3.5995839319923375,0.015619919525412161,2.2
10/26/20,3.599895608836207,0.015308632593197834,2.2
10/27/20,3.6,0.015,2.2
10/28/20,3.5959291675147567,0.014672465085772291,2.2002544270303277
10/29/20,3.5840423366578467,0.014306198999260354,2.200997353958885
10/30/20,3.5648280073274985,0.013904187097204696,2.2021982495420316
10/31/20,3.538774679421942,0.01346941473634582,2.203826582536129
11/1/20,3.5063708528394057,0.013004867273424238,2.205851821697537
11/2/20,3.4681050274781193,0.012513530065180453,2.2082434357826175
11/3/20,3.424465703236312,0.011998388468354977,2.210970893547731
11/4/20,3.3759413800122124,0.011462427839688313,2.214003663749237
11/5/20,3.3230205577040506,0.01090863353592097,2.217311215143497
11/6/20,3.266191736210055,0.010339990913793453,2.220863016486872
11/7/20,3.2059434154284556,0.009759485330046272,2.2246285365357217
11/8/20,3.1427640952574802,0.009170102141419932,2.2285772440464076
11/9/20,3.0771422755953592,0.008574826704654941,2.23267860777529
11/10/20,3.0095664563403215,0.007976644376491808,2.23690209647873
11/11/20,2.9405251373905963,0.007378540513671038,2.2412171789130877
11/12/20,2.870506818644413,0.00678350047293314,2.2455933238347243
11/13/20,2.8000000000000003,0.006194509611018617,2.25
11/14/20,2.7294931813555876,0.005614553284667981,2.2544066761652757
11/15/20,2.659474862609404,0.005046616850621735,2.2587828210869123
11/16/20,2.5904335436596786,0.004493685665620391,2.2630979035212704
11/17/20,2.522857724404641,0.0039587450864044535,2.26732139222471
11/18/20,2.4572359047425203,0.0034447804697144277,2.2714227559535924
11/19/20,2.394056584571545,0.0029547771722908235,2.2753714634642783
11/20/20,2.3338082637899453,0.002491720550874147,2.2791369835131285
11/21/20,2.27697944229595,0.0020585959622049068,2.2826887848565027
11/22/20,2.2240586199877876,0.001658388763023608,2.285996336250763
11/23/20,2.175534296763688,0.0012940843100707582,2.2890291064522694
11/24/20,2.1318949725218808,0.0009686679600868654,2.291756564217382
11/25/20,2.093629147160595,0.000685125069812437,2.2941481783024624
11/26/20,2.0612253205780586,0.00044644099598797893,2.296173417463871
11/27/20,2.035171992672502,0.00025560109535400014,2.2978017504579684
11/28/20,2.015957663342154,0.00011559072465100809,2.2990026460411155
11/29/20,2.0040708324852434,2.9395240619504992e-05,2.299745572969672
11/30/20,2.0,0.0,2.3
12/1/20,2.0011230468749996,0.0,2.28876953125
12/2/20,2.004296875,0.0,2.25703125
12/3/20,2.0092285156250003,0.0,2.20771484375
12/4/20,2.015625,0.0,2.14375
12/5/20,2.023193359375,0.0,2.06806640625
12/6/20,2.0316406249999996,0.0,1.9835937499999998
12/7/20,2.040673828125,0.0,1.89326171875
12/8/20,2.0500000000000003,0.0,1.8
12/9/20,2.0593261718750004,0.0,1.7067382812500003
12/10/20,2.068359375,0.0,1.6164062500000003
12/11/20,2.076806640625,0.0,1.5319335937500003
12/12/20,2.084375,0.0,1.45625
12/13/20,2.0907714843750003,0.0,1.3922851562500003
12/14/20,2.095703125,0.0,1.3429687500000005
12/15/20,2.098876953125,0.0,1.3112304687500003
12/16/20,2.1,0.0,1.3
12/17/20,2.099476597097407,0.0,1.3065867616888025
12/18/20,2.0979657174962245,0.0,1.3254832091566786
12/19/20,2.095556354856344,0.0,1.355393586005831
12/20/20,2.0923375028376614,0.0,1.3950221358384622
12/21/20,2.088398155100069,0.0,1.4430731022567758
12/22/20,2.0838273053034606,0.0,1.4982507288629738
12/23/20,2.078713947107729,0.0,1.5592592592592593
12/24/20,2.0731470741727693,0.0,1.624802937047835
12/25/20,2.0672156801584736,0.0,1.6935860058309038
12/26/20,2.0610087587247365,0.0,1.7643127092106683
12/27/20,2.0546153035314503,0.0,1.8356872907893318
12/28/20,2.0481243082385094,0.0,1.9064139941690963
12/29/20,2.041624766505807,0.0,1.9751970629521647
12/30/20,2.0352056719932365,0.0,2.0407407407407403
12/31/20,2.028956018360692,0.0,2.1017492711370265
1/1/21,2.022964799268067,0.0,2.1569268977432245
1/2/21,2.0173210083752537,0.0,2.2049778641615374
1/3/21,2.0121136393421475,0.0,2.244606413994169
1/4/21,2.0074316858286405,0.0,2.274516790843321
1/5/21,2.0033641414946266,0.0,2.293413238311197
1/6/21,2.0,0.0,2.3
1/7/21,1.9970169423890212,0.0,2.2990527999999997
1/8/21,1.9940349481585211,0.0,2.2962624
1/9/21,1.9910564586472483,0.0,2.2917056
1/10/21,1.9880839151939504,0.0,2.2854592
1/11/21,1.985119759137376,0.0,2.2775999999999996
1/12/21,1.9821664318162722,0.0,2.2682048
1/13/21,1.979226374569388,0.0,2.2573504
1/14/21,1.9763020287354713,0.0,2.2451136
1/15/21,1.97339583565327,0.0,2.2315712
1/16/21,1.9705102366615321,0.0,2.2167999999999997
1/17/21,1.9676476730990058,0.0,2.2008768
1/18/21,1.9648105863044392,0.0,2.1838783999999998
1/19/21,1.96200141761658,0.0,2.1658816
